Volume averages, fluxes, etc
it t dt Rho Mx My Mz Ew EInt E Pmin Pmax
     22  1.32484E-09  1.26509E-11  4.11769E+02  7.92996E+05  6.48290E+04  0.00000E+00  9.10404E+06  1.29202E+10  5.75271E+10  1.44129E+05  2.19999E+12
     23  1.33773E-09  1.28895E-11  4.11756E+02  7.95944E+05  6.54193E+04  0.00000E+00  8.87708E+06  1.28321E+10  5.68616E+10  1.44129E+05  2.15559E+12
     24  1.35087E-09  1.31332E-11  4.11744E+02  7.98831E+05  6.60094E+04  0.00000E+00  8.68860E+06  1.27719E+10  5.61941E+10  1.44130E+05  2.10568E+12
     25  1.36424E-09  1.33747E-11  4.11731E+02  8.01657E+05  6.65963E+04  0.00000E+00  8.53370E+06  1.27661E+10  5.54972E+10  1.44130E+05  2.05048E+12
     26  1.37786E-09  1.36178E-11  4.11719E+02  8.04420E+05  6.71795E+04  0.00000E+00  8.36945E+06  1.27674E+10  5.48161E+10  1.44131E+05  2.01392E+12
     27  1.39173E-09  1.38704E-11  4.11707E+02  8.07121E+05  6.77586E+04  0.00000E+00  8.15900E+06  1.27722E+10  5.41488E+10  1.44131E+05  1.99587E+12
     28  1.40586E-09  1.41330E-11  4.11694E+02  8.09763E+05  6.83430E+04  0.00000E+00  7.90440E+06  1.26614E+10  5.36224E+10  1.44132E+05  1.97687E+12
     29  1.42027E-09  1.44057E-11  4.11682E+02  8.12347E+05  6.89318E+04  0.00000E+00  7.67437E+06  1.25125E+10  5.31589E+10  1.44133E+05  1.95659E+12
     30  1.43496E-09  1.46879E-11  4.11670E+02  8.14875E+05  6.95214E+04  0.00000E+00  7.50917E+06  1.24497E+10  5.26297E+10  1.44134E+05  1.93506E+12
     31  1.44994E-09  1.49780E-11  4.11658E+02  8.17351E+05  7.01094E+04  0.00000E+00  7.40120E+06  1.24414E+10  5.20665E+10  1.44135E+05  1.91211E+12
     32  1.46521E-09  1.52768E-11  4.11645E+02  8.19776E+05  7.06950E+04  0.00000E+00  7.26827E+06  1.24053E+10  5.15515E+10  1.44136E+05  1.88763E+12
     33  1.48079E-09  1.55788E-11  4.11633E+02  8.22155E+05  7.12755E+04  0.00000E+00  7.13019E+06  1.23751E+10  5.10479E+10  1.44137E+05  1.86171E+12
     34  1.49667E-09  1.58811E-11  4.11621E+02  8.24490E+05  7.18619E+04  0.00000E+00  6.87853E+06  1.22772E+10  5.06281E+10  1.44138E+05  1.83442E+12
     35  1.51286E-09  1.61872E-11  4.11608E+02  8.26785E+05  7.24494E+04  0.00000E+00  6.49021E+06  1.21883E+10  5.02026E+10  1.44139E+05  1.80584E+12
     36  1.52936E-09  1.65026E-11  4.11595E+02  8.29043E+05  7.30352E+04  0.00000E+00  6.51990E+06  1.21293E+10  4.97757E+10  1.44141E+05  1.77603E+12
     37  1.54619E-09  1.68281E-11  4.11582E+02  8.31271E+05  7.36177E+04  0.00000E+00  6.47821E+06  1.21425E+10  4.92943E+10  1.44142E+05  1.74509E+12
     38  1.56335E-09  1.71647E-11  4.11569E+02  8.33473E+05  7.41968E+04  0.00000E+00  6.36640E+06  1.20930E+10  4.88890E+10  1.44144E+05  1.71306E+12
     39  1.58087E-09  1.75123E-11  4.11556E+02  8.35657E+05  7.47795E+04  0.00000E+00  6.18073E+06  1.19626E+10  4.85785E+10  1.44146E+05  1.68004E+12
     40  1.59874E-09  1.78682E-11  4.11542E+02  8.37830E+05  7.53665E+04  0.00000E+00  6.06051E+06  1.18908E+10  4.82210E+10  1.44148E+05  1.64610E+12
     41  1.61697E-09  1.82311E-11  4.11527E+02  8.40002E+05  7.59530E+04  0.00000E+00  5.96975E+06  1.18496E+10  4.78427E+10  1.44150E+05  1.61120E+12
     42  1.63557E-09  1.86008E-11  4.11512E+02  8.42180E+05  7.65379E+04  0.00000E+00  5.93114E+06  1.18113E+10  4.74691E+10  1.44153E+05  1.57492E+12
     43  1.65455E-09  1.89805E-11  4.11497E+02  8.44375E+05  7.71182E+04  0.00000E+00  5.94452E+06  1.18154E+10  4.70606E+10  1.44155E+05  1.53732E+12
     44  1.67392E-09  1.93700E-11  4.11480E+02  8.46597E+05  7.77025E+04  0.00000E+00  5.76682E+06  1.16698E+10  4.68073E+10  1.44158E+05  1.49853E+12
     45  1.69369E-09  1.97676E-11  4.11463E+02  8.48856E+05  7.82914E+04  0.00000E+00  5.65443E+06  1.15607E+10  4.65219E+10  1.44161E+05  1.45846E+12
     46  1.71386E-09  2.01720E-11  4.11444E+02  8.51162E+05  7.88819E+04  0.00000E+00  5.57960E+06  1.14973E+10  4.61941E+10  1.44164E+05  1.41729E+12
     47  1.73444E-09  2.05834E-11  4.11425E+02  8.53528E+05  7.94712E+04  0.00000E+00  5.59511E+06  1.14850E+10  4.58172E+10  1.44167E+05  1.37522E+12
     48  1.75545E-09  2.10052E-11  4.11404E+02  8.55964E+05  8.00696E+04  0.00000E+00  5.47335E+06  1.13842E+10  4.55305E+10  1.44171E+05  1.33212E+12
     49  1.77688E-09  2.14326E-11  4.11382E+02  8.58476E+05  8.06753E+04  0.00000E+00  5.32759E+06  1.12673E+10  4.52606E+10  1.44175E+05  1.28809E+12
     50  1.79874E-09  2.18639E-11  4.11359E+02  8.61066E+05  8.12884E+04  0.00000E+00  5.25919E+06  1.11862E+10  4.49548E+10  1.44179E+05  1.24339E+12
     51  1.82104E-09  2.22968E-11  4.11335E+02  8.63728E+05  8.19070E+04  0.00000E+00  5.26808E+06  1.11557E+10  4.45994E+10  1.44183E+05  1.19815E+12
     52  1.84377E-09  2.27335E-11  4.11310E+02  8.66458E+05  8.25440E+04  0.00000E+00  5.10738E+06  1.09809E+10  4.43899E+10  1.44188E+05  1.15716E+12
     53  1.86696E-09  2.31896E-11  4.11284E+02  8.69242E+05  8.31984E+04  0.00000E+00  5.04406E+06  1.09016E+10  4.40875E+10  1.44193E+05  1.13599E+12
     54  1.89062E-09  2.36602E-11  4.11257E+02  8.72066E+05  8.38659E+04  0.00000E+00  5.02145E+06  1.08331E+10  4.37786E+10  1.44198E+05  1.11370E+12
     55  1.91474E-09  2.41198E-11  4.11230E+02  8.74910E+05  8.45536E+04  0.00000E+00  4.94797E+06  1.07185E+10  4.35227E+10  1.44203E+05  1.11310E+12
     56  1.93931E-09  2.45649E-11  4.11202E+02  8.77756E+05  8.52643E+04  0.00000E+00  4.87071E+06  1.06193E+10  4.32597E+10  1.44209E+05  1.11351E+12
     57  1.96432E-09  2.50135E-11  4.11174E+02  8.80589E+05  8.59940E+04  0.00000E+00  4.85607E+06  1.05564E+10  4.29684E+10  1.44215E+05  1.11312E+12
     58  1.98979E-09  2.54743E-11  4.11146E+02  8.83396E+05  8.67373E+04  0.00000E+00  4.81402E+06  1.04767E+10  4.27033E+10  1.44221E+05  1.11107E+12
     59  2.00000E-09  1.02053E-11  4.11134E+02  8.84494E+05  8.70407E+04  0.00000E+00  4.85597E+06  1.04410E+10  4.26067E+10  1.44223E+05  1.10987E+12
     60  2.02624E-09  2.62396E-11  4.11106E+02  8.87257E+05  8.78280E+04 -4.92081E-11  4.73521E+06  1.03434E+10  4.23765E+10  1.44230E+05  1.10613E+12
     61  2.05264E-09  2.64042E-11  4.11078E+02  8.89938E+05  8.86278E+04 -1.22781E-10  4.72050E+06  1.02411E+10  4.21674E+10  1.44237E+05  1.10177E+12
     62  2.07907E-09  2.64303E-11  4.11051E+02  8.92517E+05  8.94374E+04 -2.16194E-10  4.68496E+06  1.01759E+10  4.19388E+10  1.44244E+05  1.09685E+12
     63  2.10526E-09  2.61892E-11  4.11024E+02  8.94972E+05  9.02508E+04 -3.23793E-10  4.62768E+06  1.00834E+10  4.17571E+10  1.44251E+05  1.09141E+12
     64  2.13090E-09  2.56324E-11  4.10999E+02  8.97276E+05  9.10508E+04 -4.39798E-10  4.62149E+06  1.00202E+10  4.15666E+10  1.44259E+05  1.08546E+12
     65  2.15577E-09  2.48738E-11  4.10975E+02  8.99424E+05  9.18340E+04 -5.59176E-10  4.59796E+06  9.97600E+09  4.13768E+10  1.44266E+05  1.07913E+12
     66  2.17969E-09  2.39222E-11  4.10953E+02  9.01408E+05  9.25945E+04 -6.77925E-10  4.59346E+06  9.93032E+09  4.12097E+10  1.44273E+05  1.07254E+12
     67  2.20263E-09  2.29398E-11  4.10932E+02  9.03239E+05  9.33267E+04 -7.93710E-10  4.56376E+06  9.84949E+09  4.10975E+10  1.44280E+05  1.06580E+12
     68  2.22457E-09  2.19340E-11  4.10912E+02  9.04928E+05  9.40300E+04 -9.04910E-10  4.59678E+06  9.83493E+09  4.09372E+10  1.44286E+05  1.05888E+12
     69  2.24574E-09  2.11757E-11  4.10894E+02  9.06503E+05  9.47178E+04 -1.01182E-09  4.55627E+06  9.77042E+09  4.08410E+10  1.44293E+05  1.05152E+12
     70  2.26641E-09  2.06733E-11  4.10876E+02  9.07992E+05  9.53941E+04 -1.11509E-09  4.58399E+06  9.75267E+09  4.07089E+10  1.44299E+05  1.04374E+12
     71  2.28671E-09  2.02957E-11  4.10859E+02  9.09407E+05  9.60604E+04 -1.21494E-09  4.59055E+06  9.72319E+09  4.05978E+10  1.44306E+05  1.03558E+12
     72  2.30664E-09  1.99349E-11  4.10843E+02  9.10756E+05  9.67183E+04 -1.31115E-09  4.57229E+06  9.68281E+09  4.05059E+10  1.44312E+05  1.02710E+12
     73  2.32641E-09  1.97671E-11  4.10827E+02  9.12053E+05  9.73804E+04 -1.40448E-09  4.52102E+06  9.60224E+09  4.04609E+10  1.44319E+05  1.01829E+12
     74  2.34610E-09  1.96837E-11  4.10812E+02  9.13308E+05  9.80447E+04 -1.49516E-09  4.54595E+06  9.59169E+09  4.03515E+10  1.44325E+05  1.00915E+12
     75  2.36576E-09  1.96632E-11  4.10797E+02  9.14526E+05  9.87112E+04 -1.58336E-09  4.54087E+06  9.56667E+09  4.02611E+10  1.44332E+05  1.01280E+12
     76  2.38545E-09  1.96909E-11  4.10782E+02  9.15712E+05  9.93850E+04 -1.66916E-09  4.52175E+06  9.54031E+09  4.01757E+10  1.44338E+05  1.02156E+12
     77  2.40524E-09  1.97852E-11  4.10767E+02  9.16870E+05  1.00068E+05 -1.75279E-09  4.49887E+06  9.51119E+09  4.00958E+10  1.44345E+05  1.03002E+12
     78  2.42506E-09  1.98297E-11  4.10752E+02  9.18000E+05  1.00756E+05 -1.83399E-09  4.53758E+06  9.50346E+09  3.99999E+10  1.44352E+05  1.03814E+12
     79  2.44493E-09  1.98634E-11  4.10738E+02  9.19101E+05  1.01449E+05 -1.91272E-09  4.57964E+06  9.50494E+09  3.98993E+10  1.44359E+05  1.04584E+12
     80  2.46490E-09  1.99684E-11  4.10724E+02  9.20179E+05  1.02152E+05 -1.98928E-09  4.51517E+06  9.44164E+09  3.98672E+10  1.44366E+05  1.05309E+12
     81  2.48499E-09  2.00942E-11  4.10710E+02  9.21237E+05  1.02866E+05 -2.06375E-09  4.52258E+06  9.42508E+09  3.97915E+10  1.44373E+05  1.05979E+12
     82  2.50521E-09  2.02148E-11  4.10696E+02  9.22274E+05  1.03590E+05 -2.13610E-09  4.55140E+06  9.41464E+09  3.97126E+10  1.44380E+05  1.06585E+12
     83  2.52558E-09  2.03719E-11  4.10682E+02  9.23294E+05  1.04322E+05 -2.20649E-09  4.55881E+06  9.40136E+09  3.96392E+10  1.44388E+05  1.07115E+12
     84  2.54601E-09  2.04305E-11  4.10669E+02  9.24292E+05  1.05064E+05 -2.27465E-09  4.51996E+06  9.36229E+09  3.95945E+10  1.44395E+05  1.07552E+12
     85  2.56656E-09  2.05486E-11  4.10655E+02  9.25273E+05  1.05818E+05 -2.34085E-09  4.53852E+06  9.35779E+09  3.95177E+10  1.44403E+05  1.07894E+12
     86  2.58724E-09  2.06804E-11  4.10642E+02  9.26238E+05  1.06579E+05 -2.40525E-09  4.56583E+06  9.35759E+09  3.94388E+10  1.44411E+05  1.08170E+12
     87  2.60805E-09  2.08117E-11  4.10629E+02  9.27188E+05  1.07348E+05 -2.46792E-09  4.58477E+06  9.36491E+09  3.93543E+10  1.44419E+05  1.08388E+12
     88  2.62887E-09  2.08193E-11  4.10616E+02  9.28118E+05  1.08125E+05 -2.52858E-09  4.52084E+06  9.29191E+09  3.93531E+10  1.44427E+05  1.08546E+12
     89  2.64966E-09  2.07899E-11  4.10603E+02  9.29026E+05  1.08909E+05 -2.58724E-09  4.51508E+06  9.27466E+09  3.92988E+10  1.44435E+05  1.08645E+12
     90  2.67043E-09  2.07762E-11  4.10590E+02  9.29916E+05  1.09694E+05 -2.64406E-09  4.53467E+06  9.27792E+09  3.92259E+10  1.44443E+05  1.08688E+12
     91  2.69121E-09  2.07761E-11  4.10577E+02  9.30787E+05  1.10481E+05 -2.69917E-09  4.51027E+06  9.25273E+09  3.91835E+10  1.44451E+05  1.08675E+12
     92  2.71196E-09  2.07530E-11  4.10565E+02  9.31640E+05  1.11274E+05 -2.75262E-09  4.52718E+06  9.25324E+09  3.91179E+10  1.44459E+05  1.08605E+12
     93  2.73270E-09  2.07402E-11  4.10553E+02  9.32476E+05  1.12068E+05 -2.80451E-09  4.55889E+06  9.25292E+09  3.90561E+10  1.44467E+05  1.08479E+12
     94  2.75346E-09  2.07534E-11  4.10540E+02  9.33298E+05  1.12865E+05 -2.85501E-09  4.52418E+06  9.22522E+09  3.90237E+10  1.44475E+05  1.08299E+12
     95  2.77429E-09  2.08379E-11  4.10528E+02  9.34107E+05  1.13668E+05 -2.90434E-09  4.51909E+06  9.22262E+09  3.89678E+10  1.44484E+05  1.08086E+12
     96  2.79528E-09  2.09841E-11  4.10516E+02  9.34908E+05  1.14479E+05 -2.95271E-09  4.53507E+06  9.22405E+09  3.89093E+10  1.44492E+05  1.07861E+12
     97  2.81648E-09  2.11967E-11  4.10504E+02  9.35704E+05  1.15299E+05 -3.00030E-09  4.54979E+06  9.21689E+09  3.88603E+10  1.44501E+05  1.07621E+12
     98  2.83782E-09  2.13455E-11  4.10492E+02  9.36491E+05  1.16122E+05 -3.04702E-09  4.51469E+06  9.19457E+09  3.88274E+10  1.44510E+05  1.07367E+12
     99  2.85914E-09  2.13212E-11  4.10480E+02  9.37265E+05  1.16950E+05 -3.09253E-09  4.46915E+06  9.17064E+09  3.87975E+10  1.44519E+05  1.07101E+12
    100  2.88044E-09  2.13026E-11  4.10468E+02  9.38026E+05  1.17777E+05 -3.13691E-09  4.49481E+06  9.17972E+09  3.87364E+10  1.44528E+05  1.06820E+12
    101  2.90178E-09  2.13309E-11  4.10456E+02  9.38776E+05  1.18602E+05 -3.18030E-09  4.49942E+06  9.16877E+09  3.86969E+10  1.44537E+05  1.06526E+12
    102  2.92316E-09  2.13831E-11  4.10444E+02  9.39517E+05  1.19427E+05 -3.22280E-09  4.49870E+06  9.16878E+09  3.86479E+10  1.44546E+05  1.06216E+12
    103  2.94461E-09  2.14476E-11  4.10432E+02  9.40250E+05  1.20256E+05 -3.26445E-09  4.48751E+06  9.15827E+09  3.86105E+10  1.44555E+05  1.05890E+12
    104  2.96616E-09  2.15534E-11  4.10421E+02  9.40976E+05  1.21087E+05 -3.30536E-09  4.52299E+06  9.17596E+09  3.85460E+10  1.44564E+05  1.05548E+12
    105  2.98784E-09  2.16794E-11  4.10409E+02  9.41695E+05  1.21919E+05 -3.34558E-09  4.49914E+06  9.15774E+09  3.85180E+10  1.44574E+05  1.05135E+12
    106  3.00000E-09  1.21606E-11  4.10402E+02  9.42094E+05  1.22384E+05 -3.36776E-09  4.50546E+06  9.14657E+09  3.85039E+10  1.44579E+05  1.04897E+12
