Volume averages, fluxes, etc
it t rho dt p ux uy uz bx by bz
     463  3.61193E-01  3.17608E+016  2.22484E-003  8.35067E+010 -4.49925E-003  4.29271E-012  3.45120E+002  3.25099E+001  1.80902E-011  7.19112E-007
     464  3.63417E-01  3.17608E+016  2.22491E-003  8.35065E+010 -4.51731E-003  4.35023E-012  3.45120E+002  3.25100E+001  1.83419E-011  7.29363E-007
     465  3.65642E-01  3.17607E+016  2.22498E-003  8.35062E+010 -4.53536E-003  4.28140E-012  3.45120E+002  3.25101E+001  1.85988E-011  7.39651E-007
     466  3.67868E-01  3.17607E+016  2.22505E-003  8.35060E+010 -4.55341E-003  4.11953E-012  3.45120E+002  3.25101E+001  1.88559E-011  7.49998E-007
     467  3.70093E-01  3.17607E+016  2.22512E-003  8.35058E+010 -4.57145E-003  3.90782E-012  3.45120E+002  3.25102E+001  1.91138E-011  7.60402E-007
     468  3.72318E-01  3.17606E+016  2.22518E-003  8.35056E+010 -4.58948E-003  3.79283E-012  3.45120E+002  3.25103E+001  1.93748E-011  7.70851E-007
     469  3.74543E-01  3.17606E+016  2.22525E-003  8.35053E+010 -4.60752E-003  3.60790E-012  3.45120E+002  3.25103E+001  1.96358E-011  7.81331E-007
     470  3.76768E-01  3.17606E+016  2.22532E-003  8.35051E+010 -4.62556E-003  3.37544E-012  3.45121E+002  3.25104E+001  1.98978E-011  7.91849E-007
     471  3.78994E-01  3.17605E+016  2.22539E-003  8.35049E+010 -4.64359E-003  3.24743E-012  3.45121E+002  3.25105E+001  2.01661E-011  8.02407E-007
     472  3.81219E-01  3.17605E+016  2.22545E-003  8.35047E+010 -4.66162E-003  3.09595E-012  3.45121E+002  3.25106E+001  2.04325E-011  8.13006E-007
     473  3.83445E-01  3.17605E+016  2.22552E-003  8.35044E+010 -4.67965E-003  2.89849E-012  3.45121E+002  3.25106E+001  2.07006E-011  8.23648E-007
     474  3.85670E-01  3.17604E+016  2.22559E-003  8.35042E+010 -4.69767E-003  2.67773E-012  3.45121E+002  3.25107E+001  2.09734E-011  8.34336E-007
     475  3.87896E-01  3.17604E+016  2.22566E-003  8.35040E+010 -4.71568E-003  2.42706E-012  3.45121E+002  3.25108E+001  2.12437E-011  8.45059E-007
     476  3.90122E-01  3.17604E+016  2.22572E-003  8.35038E+010 -4.73369E-003  2.19040E-012  3.45121E+002  3.25108E+001  2.15140E-011  8.55827E-007
     477  3.92347E-01  3.17603E+016  2.22579E-003  8.35035E+010 -4.75170E-003  1.97865E-012  3.45121E+002  3.25109E+001  2.17877E-011  8.66646E-007
     478  3.94573E-01  3.17603E+016  2.22586E-003  8.35033E+010 -4.76970E-003  1.72218E-012  3.45122E+002  3.25110E+001  2.20641E-011  8.77497E-007
     479  3.96799E-01  3.17602E+016  2.22592E-003  8.35031E+010 -4.78769E-003  1.48398E-012  3.45122E+002  3.25110E+001  2.23399E-011  8.88385E-007
     480  3.99025E-01  3.17602E+016  2.22599E-003  8.35029E+010 -4.80568E-003  1.27117E-012  3.45122E+002  3.25111E+001  2.26184E-011  8.99320E-007
     481  4.01251E-01  3.17602E+016  2.22606E-003  8.35027E+010 -4.82366E-003  1.07743E-012  3.45122E+002  3.25112E+001  2.28989E-011  9.10303E-007
     482  4.03477E-01  3.17601E+016  2.22612E-003  8.35024E+010 -4.84163E-003  8.60267E-013  3.45122E+002  3.25112E+001  2.31764E-011  9.21334E-007
     483  4.05704E-01  3.17601E+016  2.22619E-003  8.35022E+010 -4.85963E-003  6.40948E-013  3.45122E+002  3.25113E+001  2.34556E-011  9.32402E-007
     484  4.07930E-01  3.17601E+016  2.22626E-003  8.35020E+010 -4.87762E-003  4.45636E-013  3.45122E+002  3.25114E+001  2.37370E-011  9.43518E-007
     485  4.10156E-01  3.17600E+016  2.22632E-003  8.35018E+010 -4.89562E-003  2.10470E-013  3.45123E+002  3.25115E+001  2.40220E-011  9.54684E-007
     486  4.12383E-01  3.17600E+016  2.22639E-003  8.35015E+010 -4.91362E-003 -1.02499E-014  3.45123E+002  3.25115E+001  2.43030E-011  9.65898E-007
     487  4.14609E-01  3.17600E+016  2.22646E-003  8.35013E+010 -4.93162E-003 -2.44699E-013  3.45123E+002  3.25116E+001  2.45883E-011  9.77154E-007
     488  4.16836E-01  3.17599E+016  2.22652E-003  8.35011E+010 -4.94961E-003 -4.29546E-013  3.45123E+002  3.25117E+001  2.48738E-011  9.88458E-007
     489  4.19062E-01  3.17599E+016  2.22659E-003  8.35009E+010 -4.96761E-003 -6.46550E-013  3.45123E+002  3.25117E+001  2.51630E-011  9.99814E-007
     490  4.21289E-01  3.17599E+016  2.22666E-003  8.35006E+010 -4.98561E-003 -8.36698E-013  3.45123E+002  3.25118E+001  2.54524E-011  1.01123E-006
     491  4.23516E-01  3.17598E+016  2.22672E-003  8.35004E+010 -5.00361E-003 -1.24059E-012  3.45123E+002  3.25119E+001  2.57453E-011  1.02270E-006
     492  4.25742E-01  3.17598E+016  2.22679E-003  8.35002E+010 -5.02161E-003 -1.63171E-012  3.45123E+002  3.25119E+001  2.60360E-011  1.03421E-006
     493  4.27969E-01  3.17598E+016  2.22685E-003  8.35000E+010 -5.03960E-003 -2.03785E-012  3.45124E+002  3.25120E+001  2.63201E-011  1.04575E-006
     494  4.30196E-01  3.17597E+016  2.22692E-003  8.34997E+010 -5.05760E-003 -2.43188E-012  3.45124E+002  3.25121E+001  2.66045E-011  1.05734E-006
     495  4.32423E-01  3.17597E+016  2.22698E-003  8.34995E+010 -5.07559E-003 -2.85217E-012  3.45124E+002  3.25121E+001  2.68897E-011  1.06897E-006
     496  4.34650E-01  3.17596E+016  2.22705E-003  8.34993E+010 -5.09358E-003 -3.27535E-012  3.45124E+002  3.25122E+001  2.71796E-011  1.08065E-006
     497  4.36877E-01  3.17596E+016  2.22711E-003  8.34991E+010 -5.11157E-003 -3.67920E-012  3.45124E+002  3.25123E+001  2.74688E-011  1.09238E-006
     498  4.39104E-01  3.17596E+016  2.22718E-003  8.34988E+010 -5.12956E-003 -4.09308E-012  3.45124E+002  3.25124E+001  2.77601E-011  1.10416E-006
     499  4.41332E-01  3.17595E+016  2.22725E-003  8.34986E+010 -5.14754E-003 -4.52183E-012  3.45124E+002  3.25124E+001  2.80513E-011  1.11598E-006
     500  4.43559E-01  3.17595E+016  2.22731E-003  8.34984E+010 -5.16552E-003 -4.96657E-012  3.45124E+002  3.25125E+001  2.83443E-011  1.12784E-006
     501  4.45786E-01  3.17595E+016  2.22738E-003  8.34982E+010 -5.18349E-003 -5.34986E-012  3.45125E+002  3.25126E+001  2.86421E-011  1.13975E-006
     502  4.48014E-01  3.17594E+016  2.22744E-003  8.34979E+010 -5.20146E-003 -5.74673E-012  3.45125E+002  3.25126E+001  2.89399E-011  1.15170E-006
     503  4.50241E-01  3.17594E+016  2.22751E-003  8.34977E+010 -5.21942E-003 -6.15590E-012  3.45125E+002  3.25127E+001  2.92363E-011  1.16371E-006
     504  4.52469E-01  3.17594E+016  2.22757E-003  8.34975E+010 -5.23738E-003 -6.49569E-012  3.45125E+002  3.25128E+001  2.95449E-011  1.17579E-006
     505  4.54697E-01  3.17593E+016  2.22764E-003  8.34973E+010 -5.25534E-003 -6.84069E-012  3.45125E+002  3.25128E+001  2.98449E-011  1.18791E-006
     506  4.56924E-01  3.17593E+016  2.22770E-003  8.34971E+010 -5.27329E-003 -7.17213E-012  3.45125E+002  3.25129E+001  3.01500E-011  1.20009E-006
     507  4.59152E-01  3.17593E+016  2.22776E-003  8.34968E+010 -5.29123E-003 -7.49355E-012  3.45125E+002  3.25130E+001  3.04553E-011  1.21231E-006
     508  4.61380E-01  3.17592E+016  2.22783E-003  8.34966E+010 -5.30917E-003 -7.87052E-012  3.45126E+002  3.25131E+001  3.07645E-011  1.22458E-006
     509  4.63608E-01  3.17592E+016  2.22789E-003  8.34964E+010 -5.32711E-003 -8.24391E-012  3.45126E+002  3.25131E+001  3.10724E-011  1.23688E-006
     510  4.65836E-01  3.17592E+016  2.22796E-003  8.34962E+010 -5.34504E-003 -8.65702E-012  3.45126E+002  3.25132E+001  3.13857E-011  1.24921E-006
     511  4.68064E-01  3.17591E+016  2.22802E-003  8.34959E+010 -5.36298E-003 -9.06793E-012  3.45126E+002  3.25133E+001  3.16988E-011  1.26156E-006
     512  4.70292E-01  3.17591E+016  2.22809E-003  8.34957E+010 -5.38091E-003 -9.49210E-012  3.45126E+002  3.25133E+001  3.20162E-011  1.27394E-006
     513  4.72520E-01  3.17591E+016  2.22815E-003  8.34955E+010 -5.39885E-003 -9.92436E-012  3.45126E+002  3.25134E+001  3.23320E-011  1.28635E-006
     514  4.74748E-01  3.17590E+016  2.22822E-003  8.34953E+010 -5.41680E-003 -1.02530E-011  3.45126E+002  3.25135E+001  3.26401E-011  1.29881E-006
     515  4.76976E-01  3.17590E+016  2.22828E-003  8.34950E+010 -5.43474E-003 -1.06513E-011  3.45126E+002  3.25135E+001  3.29518E-011  1.31132E-006
     516  4.79205E-01  3.17589E+016  2.22834E-003  8.34948E+010 -5.45268E-003 -1.10042E-011  3.45127E+002  3.25136E+001  3.32628E-011  1.32387E-006
     517  4.81433E-01  3.17589E+016  2.22841E-003  8.34946E+010 -5.47063E-003 -1.12648E-011  3.45127E+002  3.25137E+001  3.35753E-011  1.33647E-006
     518  4.83662E-01  3.17589E+016  2.22847E-003  8.34944E+010 -5.48858E-003 -1.16296E-011  3.45127E+002  3.25137E+001  3.38886E-011  1.34911E-006
     519  4.85890E-01  3.17588E+016  2.22854E-003  8.34941E+010 -5.50652E-003 -1.20989E-011  3.45127E+002  3.25138E+001  3.42093E-011  1.36179E-006
     520  4.88119E-01  3.17588E+016  2.22860E-003  8.34939E+010 -5.52446E-003 -1.23837E-011  3.45127E+002  3.25139E+001  3.45276E-011  1.37452E-006
     521  4.90347E-01  3.17588E+016  2.22866E-003  8.34937E+010 -5.54240E-003 -1.28299E-011  3.45127E+002  3.25140E+001  3.48454E-011  1.38726E-006
     522  4.92576E-01  3.17587E+016  2.22873E-003  8.34935E+010 -5.56033E-003 -1.33436E-011  3.45127E+002  3.25140E+001  3.51697E-011  1.40004E-006
     523  4.94805E-01  3.17587E+016  2.22879E-003  8.34932E+010 -5.57827E-003 -1.37702E-011  3.45128E+002  3.25141E+001  3.54953E-011  1.41285E-006
     524  4.97034E-01  3.17587E+016  2.22885E-003  8.34930E+010 -5.59620E-003 -1.42245E-011  3.45128E+002  3.25142E+001  3.58198E-011  1.42570E-006
     525  4.99263E-01  3.17586E+016  2.22892E-003  8.34928E+010 -5.61413E-003 -1.46975E-011  3.45128E+002  3.25142E+001  3.61475E-011  1.43858E-006
     526  5.01492E-01  3.17586E+016  2.22898E-003  8.34926E+010 -5.63207E-003 -1.51504E-011  3.45128E+002  3.25143E+001  3.64773E-011  1.45149E-006
     527  5.03721E-01  3.17586E+016  2.22905E-003  8.34923E+010 -5.65000E-003 -1.56300E-011  3.45128E+002  3.25144E+001  3.68094E-011  1.46444E-006
     528  5.05950E-01  3.17585E+016  2.22911E-003  8.34921E+010 -5.66793E-003 -1.62613E-011  3.45128E+002  3.25144E+001  3.71440E-011  1.47743E-006
     529  5.08179E-01  3.17585E+016  2.22917E-003  8.34919E+010 -5.68586E-003 -1.68728E-011  3.45128E+002  3.25145E+001  3.74785E-011  1.49046E-006
     530  5.10408E-01  3.17585E+016  2.22924E-003  8.34917E+010 -5.70380E-003 -1.75155E-011  3.45129E+002  3.25146E+001  3.78136E-011  1.50352E-006
     531  5.12638E-01  3.17584E+016  2.22930E-003  8.34914E+010 -5.72173E-003 -1.78212E-011  3.45129E+002  3.25147E+001  3.81538E-011  1.51663E-006
     532  5.14867E-01  3.17584E+016  2.22936E-003  8.34912E+010 -5.73967E-003 -1.81462E-011  3.45129E+002  3.25147E+001  3.84980E-011  1.52978E-006
     533  5.17096E-01  3.17583E+016  2.22943E-003  8.34910E+010 -5.75761E-003 -1.84998E-011  3.45129E+002  3.25148E+001  3.88394E-011  1.54297E-006
     534  5.19326E-01  3.17583E+016  2.22949E-003  8.34908E+010 -5.77555E-003 -1.87978E-011  3.45129E+002  3.25149E+001  3.91832E-011  1.55619E-006
     535  5.21555E-01  3.17583E+016  2.22955E-003  8.34905E+010 -5.79349E-003 -1.91996E-011  3.45129E+002  3.25149E+001  3.95315E-011  1.56945E-006
     536  5.23785E-01  3.17582E+016  2.22961E-003  8.34903E+010 -5.81143E-003 -1.95780E-011  3.45129E+002  3.25150E+001  3.98785E-011  1.58275E-006
     537  5.26015E-01  3.17582E+016  2.22968E-003  8.34901E+010 -5.82937E-003 -1.99280E-011  3.45129E+002  3.25151E+001  4.02271E-011  1.59611E-006
     538  5.28244E-01  3.17582E+016  2.22974E-003  8.34899E+010 -5.84731E-003 -2.02666E-011  3.45130E+002  3.25151E+001  4.05745E-011  1.60951E-006
     539  5.30474E-01  3.17581E+016  2.22980E-003  8.34896E+010 -5.86525E-003 -2.06737E-011  3.45130E+002  3.25152E+001  4.09274E-011  1.62296E-006
     540  5.32704E-01  3.17581E+016  2.22987E-003  8.34894E+010 -5.88320E-003 -2.07869E-011  3.45130E+002  3.25153E+001  4.12796E-011  1.63646E-006
     541  5.34934E-01  3.17581E+016  2.22993E-003  8.34892E+010 -5.90114E-003 -2.09491E-011  3.45130E+002  3.25153E+001  4.16345E-011  1.65001E-006
     542  5.37164E-01  3.17580E+016  2.22999E-003  8.34890E+010 -5.91909E-003 -2.11442E-011  3.45130E+002  3.25154E+001  4.19902E-011  1.66359E-006
     543  5.39394E-01  3.17580E+016  2.23006E-003  8.34887E+010 -5.93704E-003 -2.13242E-011  3.45130E+002  3.25155E+001  4.23470E-011  1.67721E-006
     544  5.41624E-01  3.17580E+016  2.23012E-003  8.34885E+010 -5.95498E-003 -2.14389E-011  3.45130E+002  3.25156E+001  4.27085E-011  1.69087E-006
     545  5.43854E-01  3.17579E+016  2.23018E-003  8.34883E+010 -5.97293E-003 -2.16310E-011  3.45131E+002  3.25156E+001  4.30686E-011  1.70457E-006
     546  5.46085E-01  3.17579E+016  2.23025E-003  8.34881E+010 -5.99088E-003 -2.18366E-011  3.45131E+002  3.25157E+001  4.34358E-011  1.71831E-006
     547  5.48315E-01  3.17579E+016  2.23031E-003  8.34878E+010 -6.00883E-003 -2.20145E-011  3.45131E+002  3.25158E+001  4.38007E-011  1.73206E-006
     548  5.50545E-01  3.17578E+016  2.23037E-003  8.34876E+010 -6.02679E-003 -2.22990E-011  3.45131E+002  3.25158E+001  4.41656E-011  1.74584E-006
     549  5.52776E-01  3.17578E+016  2.23043E-003  8.34874E+010 -6.04474E-003 -2.25301E-011  3.45131E+002  3.25159E+001  4.45339E-011  1.75962E-006
     550  5.55006E-01  3.17577E+016  2.23050E-003  8.34872E+010 -6.06270E-003 -2.27843E-011  3.45131E+002  3.25160E+001  4.49018E-011  1.77342E-006
     551  5.57237E-01  3.17577E+016  2.23056E-003  8.34869E+010 -6.08066E-003 -2.30214E-011  3.45131E+002  3.25160E+001  4.52724E-011  1.78724E-006
     552  5.59467E-01  3.17577E+016  2.23062E-003  8.34867E+010 -6.09862E-003 -2.32933E-011  3.45132E+002  3.25161E+001  4.56467E-011  1.80108E-006
     553  5.61698E-01  3.17576E+016  2.23069E-003  8.34865E+010 -6.11659E-003 -2.35460E-011  3.45132E+002  3.25162E+001  4.60200E-011  1.81495E-006
     554  5.63929E-01  3.17576E+016  2.23075E-003  8.34863E+010 -6.13457E-003 -2.38271E-011  3.45132E+002  3.25163E+001  4.63997E-011  1.82883E-006
     555  5.66160E-01  3.17576E+016  2.23081E-003  8.34860E+010 -6.15255E-003 -2.40656E-011  3.45132E+002  3.25163E+001  4.67760E-011  1.84274E-006
     556  5.68391E-01  3.17575E+016  2.23087E-003  8.34858E+010 -6.17053E-003 -2.44070E-011  3.45132E+002  3.25164E+001  4.71580E-011  1.85668E-006
     557  5.70622E-01  3.17575E+016  2.23094E-003  8.34856E+010 -6.18853E-003 -2.47017E-011  3.45132E+002  3.25165E+001  4.75394E-011  1.87063E-006
     558  5.72853E-01  3.17575E+016  2.23100E-003  8.34854E+010 -6.20653E-003 -2.49871E-011  3.45132E+002  3.25165E+001  4.79231E-011  1.88461E-006
     559  5.75084E-01  3.17574E+016  2.23106E-003  8.34851E+010 -6.22453E-003 -2.52929E-011  3.45133E+002  3.25166E+001  4.83041E-011  1.89860E-006
     560  5.77315E-01  3.17574E+016  2.23113E-003  8.34849E+010 -6.24254E-003 -2.55863E-011  3.45133E+002  3.25167E+001  4.86941E-011  1.91262E-006
     561  5.79546E-01  3.17574E+016  2.23119E-003  8.34847E+010 -6.26056E-003 -2.59233E-011  3.45133E+002  3.25167E+001  4.90814E-011  1.92665E-006
     562  5.81777E-01  3.17573E+016  2.23125E-003  8.34845E+010 -6.27859E-003 -2.62536E-011  3.45133E+002  3.25168E+001  4.94704E-011  1.94071E-006
     563  5.84008E-01  3.17573E+016  2.23132E-003  8.34842E+010 -6.29662E-003 -2.65299E-011  3.45133E+002  3.25169E+001  4.98613E-011  1.95480E-006
     564  5.86240E-01  3.17573E+016  2.23138E-003  8.34840E+010 -6.31466E-003 -2.68242E-011  3.45133E+002  3.25169E+001  5.02573E-011  1.96893E-006
     565  5.88471E-01  3.17572E+016  2.23144E-003  8.34838E+010 -6.33270E-003 -2.71825E-011  3.45133E+002  3.25170E+001  5.06568E-011  1.98311E-006
     566  5.90703E-01  3.17572E+016  2.23150E-003  8.34836E+010 -6.35076E-003 -2.75502E-011  3.45133E+002  3.25171E+001  5.10553E-011  1.99733E-006
     567  5.92934E-01  3.17571E+016  2.23157E-003  8.34833E+010 -6.36881E-003 -2.79139E-011  3.45134E+002  3.25172E+001  5.14562E-011  2.01157E-006
     568  5.95166E-01  3.17571E+016  2.23163E-003  8.34831E+010 -6.38688E-003 -2.82755E-011  3.45134E+002  3.25172E+001  5.18596E-011  2.02581E-006
     569  5.97398E-01  3.17571E+016  2.23169E-003  8.34829E+010 -6.40495E-003 -2.87325E-011  3.45134E+002  3.25173E+001  5.22641E-011  2.04006E-006
     570  5.99629E-01  3.17570E+016  2.23176E-003  8.34827E+010 -6.42303E-003 -2.91256E-011  3.45134E+002  3.25174E+001  5.26710E-011  2.05432E-006
     571  6.01861E-01  3.17570E+016  2.23182E-003  8.34824E+010 -6.44112E-003 -2.94757E-011  3.45134E+002  3.25174E+001  5.30788E-011  2.06858E-006
     572  6.04093E-01  3.17570E+016  2.23188E-003  8.34822E+010 -6.45921E-003 -2.98300E-011  3.45134E+002  3.25175E+001  5.34862E-011  2.08285E-006
     573  6.06325E-01  3.17569E+016  2.23195E-003  8.34820E+010 -6.47730E-003 -3.01973E-011  3.45134E+002  3.25176E+001  5.38976E-011  2.09712E-006
     574  6.08557E-01  3.17569E+016  2.23201E-003  8.34818E+010 -6.49541E-003 -3.05654E-011  3.45135E+002  3.25176E+001  5.43096E-011  2.11139E-006
     575  6.10789E-01  3.17569E+016  2.23207E-003  8.34815E+010 -6.51352E-003 -3.09456E-011  3.45135E+002  3.25177E+001  5.47235E-011  2.12566E-006
     576  6.13021E-01  3.17568E+016  2.23214E-003  8.34813E+010 -6.53164E-003 -3.12293E-011  3.45135E+002  3.25178E+001  5.51377E-011  2.13995E-006
     577  6.15254E-01  3.17568E+016  2.23220E-003  8.34811E+010 -6.54976E-003 -3.15893E-011  3.45135E+002  3.25178E+001  5.55534E-011  2.15425E-006
     578  6.17486E-01  3.17568E+016  2.23226E-003  8.34809E+010 -6.56789E-003 -3.19274E-011  3.45135E+002  3.25179E+001  5.59708E-011  2.16857E-006
     579  6.19718E-01  3.17567E+016  2.23233E-003  8.34806E+010 -6.58603E-003 -3.22753E-011  3.45135E+002  3.25180E+001  5.63895E-011  2.18291E-006
     580  6.21950E-01  3.17567E+016  2.23239E-003  8.34804E+010 -6.60417E-003 -3.26256E-011  3.45135E+002  3.25181E+001  5.68070E-011  2.19728E-006
     581  6.24183E-01  3.17567E+016  2.23245E-003  8.34802E+010 -6.62233E-003 -3.29148E-011  3.45136E+002  3.25181E+001  5.72277E-011  2.21166E-006
     582  6.26415E-01  3.17566E+016  2.23252E-003  8.34800E+010 -6.64048E-003 -3.32513E-011  3.45136E+002  3.25182E+001  5.76505E-011  2.22606E-006
     583  6.28648E-01  3.17566E+016  2.23258E-003  8.34797E+010 -6.65865E-003 -3.35452E-011  3.45136E+002  3.25183E+001  5.80730E-011  2.24047E-006
     584  6.30881E-01  3.17566E+016  2.23265E-003  8.34795E+010 -6.67682E-003 -3.38534E-011  3.45136E+002  3.25183E+001  5.84959E-011  2.25490E-006
     585  6.33113E-01  3.17565E+016  2.23271E-003  8.34793E+010 -6.69500E-003 -3.41240E-011  3.45136E+002  3.25184E+001  5.89227E-011  2.26935E-006
     586  6.35346E-01  3.17565E+016  2.23277E-003  8.34791E+010 -6.71319E-003 -3.43750E-011  3.45136E+002  3.25185E+001  5.93487E-011  2.28380E-006
     587  6.37579E-01  3.17564E+016  2.23284E-003  8.34788E+010 -6.73138E-003 -3.46425E-011  3.45136E+002  3.25185E+001  5.97770E-011  2.29827E-006
     588  6.39812E-01  3.17564E+016  2.23290E-003  8.34786E+010 -6.74958E-003 -3.48714E-011  3.45137E+002  3.25186E+001  6.02083E-011  2.31275E-006
     589  6.42045E-01  3.17564E+016  2.23296E-003  8.34784E+010 -6.76779E-003 -3.50519E-011  3.45137E+002  3.25187E+001  6.06422E-011  2.32724E-006
     590  6.44278E-01  3.17563E+016  2.23303E-003  8.34782E+010 -6.78601E-003 -3.52609E-011  3.45137E+002  3.25188E+001  6.10738E-011  2.34175E-006
     591  6.46511E-01  3.17563E+016  2.23309E-003  8.34779E+010 -6.80425E-003 -3.56380E-011  3.45137E+002  3.25188E+001  6.15079E-011  2.35627E-006
     592  6.48744E-01  3.17563E+016  2.23316E-003  8.34777E+010 -6.82250E-003 -3.58735E-011  3.45137E+002  3.25189E+001  6.19409E-011  2.37080E-006
     593  6.50977E-01  3.17562E+016  2.23322E-003  8.34775E+010 -6.84075E-003 -3.60939E-011  3.45137E+002  3.25190E+001  6.23777E-011  2.38536E-006
     594  6.53211E-01  3.17562E+016  2.23328E-003  8.34773E+010 -6.85902E-003 -3.62840E-011  3.45137E+002  3.25190E+001  6.28182E-011  2.39992E-006
     595  6.55444E-01  3.17562E+016  2.23335E-003  8.34770E+010 -6.87731E-003 -3.64944E-011  3.45138E+002  3.25191E+001  6.32544E-011  2.41450E-006
     596  6.57677E-01  3.17561E+016  2.23341E-003  8.34768E+010 -6.89560E-003 -3.66879E-011  3.45138E+002  3.25192E+001  6.36909E-011  2.42910E-006
     597  6.59911E-01  3.17561E+016  2.23348E-003  8.34766E+010 -6.91390E-003 -3.69104E-011  3.45138E+002  3.25192E+001  6.41323E-011  2.44370E-006
     598  6.62144E-01  3.17561E+016  2.23354E-003  8.34764E+010 -6.93222E-003 -3.71692E-011  3.45138E+002  3.25193E+001  6.45746E-011  2.45832E-006
     599  6.64378E-01  3.17560E+016  2.23361E-003  8.34761E+010 -6.95055E-003 -3.73257E-011  3.45138E+002  3.25194E+001  6.50142E-011  2.47296E-006
     600  6.66612E-01  3.17560E+016  2.23367E-003  8.34759E+010 -6.96888E-003 -3.75960E-011  3.45138E+002  3.25194E+001  6.54577E-011  2.48762E-006
     601  6.68845E-01  3.17560E+016  2.23373E-003  8.34757E+010 -6.98723E-003 -3.78409E-011  3.45138E+002  3.25195E+001  6.59023E-011  2.50170E-006
     602  6.71079E-01  3.17559E+016  2.23380E-003  8.34755E+010 -7.00555E-003 -3.80415E-011  3.45139E+002  3.25196E+001  6.63451E-011  2.51574E-006
     603  6.73313E-01  3.17559E+016  2.23386E-003  8.34752E+010 -7.02386E-003 -3.82183E-011  3.45139E+002  3.25197E+001  6.67927E-011  2.52975E-006
     604  6.75547E-01  3.17558E+016  2.23393E-003  8.34750E+010 -7.04217E-003 -3.83845E-011  3.45139E+002  3.25197E+001  6.72388E-011  2.54373E-006
     605  6.77781E-01  3.17558E+016  2.23399E-003  8.34748E+010 -7.06048E-003 -3.85838E-011  3.45139E+002  3.25198E+001  6.76832E-011  2.55767E-006
     606  6.80015E-01  3.17558E+016  2.23406E-003  8.34746E+010 -7.07879E-003 -3.87888E-011  3.45139E+002  3.25199E+001  6.81306E-011  2.57160E-006
     607  6.82249E-01  3.17557E+016  2.23412E-003  8.34743E+010 -7.09710E-003 -3.89557E-011  3.45139E+002  3.25199E+001  6.85814E-011  2.58550E-006
     608  6.84483E-01  3.17557E+016  2.23419E-003  8.34741E+010 -7.11541E-003 -3.91473E-011  3.45139E+002  3.25200E+001  6.90285E-011  2.59939E-006
     609  6.86718E-01  3.17557E+016  2.23425E-003  8.34739E+010 -7.13372E-003 -3.93326E-011  3.45140E+002  3.25201E+001  6.94776E-011  2.61326E-006
     610  6.88952E-01  3.17556E+016  2.23432E-003  8.34737E+010 -7.15203E-003 -3.95238E-011  3.45140E+002  3.25201E+001  6.99308E-011  2.62712E-006
     611  6.91186E-01  3.17556E+016  2.23438E-003  8.34734E+010 -7.17036E-003 -3.97055E-011  3.45140E+002  3.25202E+001  7.03812E-011  2.64096E-006
     612  6.93421E-01  3.17556E+016  2.23445E-003  8.34732E+010 -7.18868E-003 -3.98455E-011  3.45140E+002  3.25203E+001  7.08347E-011  2.65479E-006
     613  6.95655E-01  3.17555E+016  2.23451E-003  8.34730E+010 -7.20702E-003 -4.00688E-011  3.45140E+002  3.25204E+001  7.12889E-011  2.66860E-006
     614  6.97890E-01  3.17555E+016  2.23458E-003  8.34728E+010 -7.22536E-003 -4.02836E-011  3.45140E+002  3.25204E+001  7.17438E-011  2.68241E-006
     615  7.00125E-01  3.17555E+016  2.23464E-003  8.34725E+010 -7.24371E-003 -4.04648E-011  3.45140E+002  3.25205E+001  7.21964E-011  2.69621E-006
     616  7.02359E-01  3.17554E+016  2.23471E-003  8.34723E+010 -7.26206E-003 -4.06905E-011  3.45141E+002  3.25206E+001  7.26534E-011  2.71001E-006
     617  7.04594E-01  3.17554E+016  2.23477E-003  8.34721E+010 -7.28043E-003 -4.08745E-011  3.45141E+002  3.25206E+001  7.31078E-011  2.72380E-006
     618  7.06829E-01  3.17554E+016  2.23484E-003  8.34719E+010 -7.29881E-003 -4.10843E-011  3.45141E+002  3.25207E+001  7.35633E-011  2.73758E-006
     619  7.09064E-01  3.17553E+016  2.23490E-003  8.34716E+010 -7.31720E-003 -4.12438E-011  3.45141E+002  3.25208E+001  7.40219E-011  2.75134E-006
     620  7.11299E-01  3.17553E+016  2.23497E-003  8.34714E+010 -7.33561E-003 -4.14981E-011  3.45141E+002  3.25208E+001  7.44808E-011  2.76507E-006
     621  7.13534E-01  3.17552E+016  2.23503E-003  8.34712E+010 -7.35403E-003 -4.17540E-011  3.45141E+002  3.25209E+001  7.49376E-011  2.77878E-006
     622  7.15769E-01  3.17552E+016  2.23510E-003  8.34710E+010 -7.37247E-003 -4.20496E-011  3.45141E+002  3.25210E+001  7.53976E-011  2.79248E-006
     623  7.18004E-01  3.17552E+016  2.23517E-003  8.34707E+010 -7.39093E-003 -4.22724E-011  3.45142E+002  3.25211E+001  7.58590E-011  2.80615E-006
     624  7.20239E-01  3.17551E+016  2.23523E-003  8.34705E+010 -7.40940E-003 -4.25222E-011  3.45142E+002  3.25211E+001  7.63166E-011  2.81980E-006
     625  7.22475E-01  3.17551E+016  2.23530E-003  8.34703E+010 -7.42788E-003 -4.27699E-011  3.45142E+002  3.25212E+001  7.67790E-011  2.83343E-006
     626  7.24710E-01  3.17551E+016  2.23536E-003  8.34701E+010 -7.44639E-003 -4.29736E-011  3.45142E+002  3.25213E+001  7.72442E-011  2.84705E-006
