Units: nT, km/s, amu/cc, K

#COORD
GSE

year mo dy hr mn sc msc bx by bz ux uy uz rho T
#START
2017 09 12 18  0  0   0	0.0	-2.81	 1.85	-394.0	0.0	0.0	4.99	1.5E6 
2017 09 12 18  0  0   2	0.0	-2.81	-1.85	-394.0	0.0	0.0	4.99	1.5E6 
2017 09 15  0  0  0   0	0.0	-2.81	 1.85	-394.0	0.0	0.0	4.99	1.5E6 
