Radiative losses of optically thin Coronal plasma, cor_ext.abund (CHIANTI 5): [log10 K] [cm-3] [ergs*cm^3*1e22] [1]
0 0.0 2 1 1
600 2
5.0
logTe Ne lambdaT ChiantiVersion
       3.1983967  1e2   3.5327186e-14
       3.2064128  1e2   4.7226498e-14
       3.2144289  1e2   6.3134156e-14
       3.2224450  1e2   8.4400098e-14
       3.2304609  1e2   1.1282872e-13
       3.2384770  1e2   1.5083366e-13
       3.2464929  1e2   2.0163965e-13
       3.2545090  1e2   2.6955944e-13
       3.2625251  1e2   3.6035636e-13
       3.2705412  1e2   4.8173683e-13
       3.2785571  1e2   6.4400378e-13
       3.2865732  1e2   8.6092461e-13
       3.2945890  1e2   1.1509163e-12
       3.3026052  1e2   1.5385881e-12
       3.3106213  1e2   2.0568376e-12
       3.3186374  1e2   2.7496514e-12
       3.3266532  1e2   3.6758292e-12
       3.3346694  1e2   4.9139859e-12
       3.3426852  1e2   6.5691862e-12
       3.3507013  1e2   8.7819144e-12
       3.3587174  1e2   1.1739993e-11
       3.3667336  1e2   1.5694392e-11
       3.3747494  1e2   2.0980852e-11
       3.3827655  1e2   2.8047927e-11
       3.3907816  1e2   3.7495521e-11
       3.3987975  1e2   5.0125307e-11
       3.4068136  1e2   6.7009238e-11
       3.4148297  1e2   8.9580461e-11
       3.4228456  1e2   1.1975398e-10
       3.4308617  1e2   1.6009162e-10
       3.4388778  1e2   2.1401647e-10
       3.4468937  1e2   2.8610397e-10
       3.4549098  1e2   3.8247452e-10
       3.4629259  1e2   5.1130511e-10
       3.4709420  1e2   6.8353184e-10
       3.4789579  1e2   9.1376900e-10
       3.4869740  1e2   1.2215580e-09
       3.4949899  1e2   1.6330244e-09
       3.5030060  1e2   2.1830833e-09
       3.5110221  1e2   2.9184213e-09
       3.5190382  1e2   3.9014463e-09
       3.5270541  1e2   5.2155880e-09
       3.5350702  1e2   6.9723782e-09
       3.5430861  1e2   9.3209360e-09
       3.5511022  1e2   1.2460549e-08
       3.5591183  1e2   1.6657729e-08
       3.5671344  1e2   2.2268628e-08
       3.5751503  1e2   2.9769469e-08
       3.5831664  1e2   3.9796941e-08
       3.5911822  1e2   5.3201926e-08
       3.5991983  1e2   7.1122173e-08
       3.6072145  1e2   9.5078576e-08
       3.6152306  1e2   1.2710431e-07
       3.6232464  1e2   1.6991781e-07
       3.6312625  1e2   2.2715200e-07
       3.6392787  1e2   3.0366530e-07
       3.6472945  1e2   4.0595026e-07
       3.6553106  1e2   5.4268833e-07
       3.6633267  1e2   7.2548448e-07
       3.6713426  1e2   9.6985480e-07
       3.6793587  1e2   1.2965354e-06
       3.6873748  1e2   1.7332533e-06
       3.6953907  1e2   2.3170780e-06
       3.7034068  1e2   3.0975498e-06
       3.7114229  1e2   4.1409116e-06
       3.7194388  1e2   5.5357254e-06
       3.7274549  1e2   7.4003492e-06
       3.7354710  1e2   9.8930423e-06
       3.7434869  1e2   1.3225360e-05
       3.7515030  1e2   1.7680157e-05
       3.7595191  1e2   2.3635444e-05
       3.7675350  1e2   3.1596679e-05
       3.7755511  1e2   4.2239575e-05
       3.7835672  1e2   5.6467386e-05
       3.7915831  1e2   7.5487551e-05
       3.7995992  1e2   0.00010091448
       3.8076153  1e2   0.00013490595
       3.8156312  1e2   0.00018034712
       3.8236473  1e2   0.00024109440
       3.8316634  1e2   0.00032230350
       3.8396792  1e2   0.00043086690
       3.8476954  1e2   0.00057599810
       3.8557115  1e2   0.00077001413
       3.8637276  1e2    0.0010293826
       3.8717434  1e2    0.0013761149
       3.8797596  1e2    0.0018396400
       3.8877757  1e2    0.0024592942
       3.8957915  1e2    0.0032876730
       3.9038076  1e2    0.0043950747
       3.9118237  1e2    0.0058754943
       3.9198396  1e2    0.0078545725
       3.9278557  1e2     0.010500263
       3.9358718  1e2     0.014037126
       3.9438877  1e2     0.018765330
       3.9519038  1e2     0.025086155
       3.9599199  1e2     0.033536054
       3.9679358  1e2     0.044832181
       3.9759519  1e2     0.059933256
       3.9839680  1e2     0.080120891
       3.9919839  1e2      0.10710844
       4.0000000  1e2      0.14318638
       4.0080161  1e2      0.19141662
       4.0160322  1e2      0.23964687
       4.0240483  1e2      0.28787711
       4.0320640  1e2      0.33610737
       4.0400801  1e2      0.38433760
       4.0480962  1e2      0.43256786
       4.0561123  1e2      0.48079810
       4.0641284  1e2      0.52902836
       4.0721445  1e2      0.57725859
       4.0801601  1e2      0.62548882
       4.0881763  1e2      0.67371911
       4.0961924  1e2      0.72194934
       4.1042085  1e2      0.80241388
       4.1122246  1e2      0.91204143
       4.1202407  1e2       1.0216690
       4.1282563  1e2       1.1312966
       4.1362724  1e2       1.2409241
       4.1442885  1e2       1.3505517
       4.1523046  1e2       1.4601792
       4.1603208  1e2       1.5698068
       4.1683369  1e2       1.6794343
       4.1763525  1e2       1.7890619
       4.1843686  1e2       1.8986894
       4.1923847  1e2       2.0083170
       4.2004008  1e2       2.1099987
       4.2084169  1e2       2.0607843
       4.2164330  1e2       2.0115702
       4.2244487  1e2       1.9623559
       4.2324648  1e2       1.9131416
       4.2404809  1e2       1.8639272
       4.2484970  1e2       1.8147131
       4.2565131  1e2       1.7654988
       4.2645292  1e2       1.7162845
       4.2725449  1e2       1.6670703
       4.2805610  1e2       1.6178560
       4.2885771  1e2       1.5686417
       4.2965932  1e2       1.5194275
       4.3046093  1e2       1.4763457
       4.3126254  1e2       1.4377970
       4.3206415  1e2       1.3992484
       4.3286572  1e2       1.3606997
       4.3366733  1e2       1.3221511
       4.3446894  1e2       1.2836024
       4.3527055  1e2       1.2450538
       4.3607216  1e2       1.2065051
       4.3687377  1e2       1.1679565
       4.3767533  1e2       1.1294078
       4.3847694  1e2       1.0908592
       4.3927855  1e2       1.0523105
       4.4008017  1e2       1.0183545
       4.4088178  1e2       1.0257370
       4.4168339  1e2       1.0331196
       4.4248495  1e2       1.0405020
       4.4328656  1e2       1.0478846
       4.4408817  1e2       1.0552671
       4.4488978  1e2       1.0626496
       4.4569139  1e2       1.0700322
       4.4649301  1e2       1.0774148
       4.4729457  1e2       1.0847971
       4.4809618  1e2       1.0921797
       4.4889779  1e2       1.0995623
       4.4969940  1e2       1.1069448
       4.5050101  1e2       1.1271315
       4.5130262  1e2       1.1550008
       4.5210419  1e2       1.1828700
       4.5290580  1e2       1.2107393
       4.5370741  1e2       1.2386085
       4.5450902  1e2       1.2664778
       4.5531063  1e2       1.2943470
       4.5611224  1e2       1.3222163
       4.5691385  1e2       1.3500856
       4.5771542  1e2       1.3779548
       4.5851703  1e2       1.4058241
       4.5931864  1e2       1.4336933
       4.6012025  1e2       1.4664075
       4.6092186  1e2       1.5265737
       4.6172342  1e2       1.5867397
       4.6252503  1e2       1.6469058
       4.6332664  1e2       1.7070719
       4.6412826  1e2       1.7672380
       4.6492987  1e2       1.8274041
       4.6573148  1e2       1.8875701
       4.6653309  1e2       1.9477363
       4.6733465  1e2       2.0079024
       4.6813626  1e2       2.0680685
       4.6893787  1e2       2.1282346
       4.6973948  1e2       2.1884007
       4.7054110  1e2       2.2746401
       4.7134271  1e2       2.3734319
       4.7214427  1e2       2.4722238
       4.7294588  1e2       2.5710156
       4.7374749  1e2       2.6698074
       4.7454910  1e2       2.7685995
       4.7535071  1e2       2.8673911
       4.7615232  1e2       2.9661832
       4.7695389  1e2       3.0649748
       4.7775550  1e2       3.1637669
       4.7855711  1e2       3.2625587
       4.7935872  1e2       3.3613505
       4.8016033  1e2       3.4575686
       4.8096194  1e2       3.5434906
       4.8176355  1e2       3.6294124
       4.8256512  1e2       3.7153344
       4.8336673  1e2       3.8012564
       4.8416834  1e2       3.8871784
       4.8496995  1e2       3.9731002
       4.8577156  1e2       4.0590224
       4.8657312  1e2       4.1449442
       4.8737473  1e2       4.2308660
       4.8817635  1e2       4.3167882
       4.8897796  1e2       4.4027100
       4.8977957  1e2       4.4886317
       4.9058118  1e2       4.5532937
       4.9138279  1e2       4.6098905
       4.9218435  1e2       4.6664872
       4.9298596  1e2       4.7230844
       4.9378757  1e2       4.7796812
       4.9458919  1e2       4.8362780
       4.9539080  1e2       4.8928752
       4.9619236  1e2       4.9494720
       4.9699397  1e2       5.0060687
       4.9779558  1e2       5.0626655
       4.9859719  1e2       5.1192627
       4.9939880  1e2       5.1758595
       5.0020041  1e2       5.2163148
       5.0100203  1e2       5.2083440
       5.0180359  1e2       5.2003736
       5.0260520  1e2       5.1924033
       5.0340681  1e2       5.1844325
       5.0420842  1e2       5.1764622
       5.0501003  1e2       5.1684914
       5.0581160  1e2       5.1605210
       5.0661325  1e2       5.1525507
       5.0741482  1e2       5.1445804
       5.0821643  1e2       5.1366096
       5.0901804  1e2       5.1286392
       5.0981965  1e2       5.1206689
       5.1062126  1e2       5.1419387
       5.1142282  1e2       5.1716971
       5.1222444  1e2       5.2014556
       5.1302605  1e2       5.2312140
       5.1382766  1e2       5.2609725
       5.1462927  1e2       5.2907310
       5.1543088  1e2       5.3204894
       5.1623249  1e2       5.3502479
       5.1703405  1e2       5.3800063
       5.1783566  1e2       5.4097648
       5.1863728  1e2       5.4395232
       5.1943889  1e2       5.4692817
       5.2024050  1e2       5.5032825
       5.2104206  1e2       5.5471811
       5.2184367  1e2       5.5910792
       5.2264528  1e2       5.6349778
       5.2344689  1e2       5.6788764
       5.2424850  1e2       5.7227750
       5.2505012  1e2       5.7666731
       5.2585173  1e2       5.8105717
       5.2665329  1e2       5.8544703
       5.2745490  1e2       5.8983688
       5.2825651  1e2       5.9422674
       5.2905812  1e2       5.9861660
       5.2985973  1e2       6.0300641
       5.3066130  1e2       6.0489917
       5.3146296  1e2       6.0626211
       5.3226452  1e2       6.0762506
       5.3306613  1e2       6.0898800
       5.3386774  1e2       6.1035094
       5.3466935  1e2       6.1171389
       5.3547096  1e2       6.1307683
       5.3627253  1e2       6.1443977
       5.3707414  1e2       6.1580272
       5.3787575  1e2       6.1716571
       5.3867736  1e2       6.1852865
       5.3947897  1e2       6.1989160
       5.4028058  1e2       6.1451774
       5.4108219  1e2       5.9663215
       5.4188375  1e2       5.7874651
       5.4268537  1e2       5.6086087
       5.4348698  1e2       5.4297523
       5.4428859  1e2       5.2508960
       5.4509020  1e2       5.0720396
       5.4589176  1e2       4.8931832
       5.4669337  1e2       4.7143269
       5.4749498  1e2       4.5354705
       5.4829659  1e2       4.3566141
       5.4909821  1e2       4.1777582
       5.4989982  1e2       3.9989016
       5.5070143  1e2       3.9091034
       5.5150299  1e2       3.8320274
       5.5230460  1e2       3.7549517
       5.5310621  1e2       3.6778758
       5.5390782  1e2       3.6007998
       5.5470943  1e2       3.5237241
       5.5551100  1e2       3.4466481
       5.5631266  1e2       3.3695724
       5.5711422  1e2       3.2924964
       5.5791583  1e2       3.2154205
       5.5871744  1e2       3.1383448
       5.5951905  1e2       3.0612688
       5.6032066  1e2       3.0258963
       5.6112223  1e2       3.0530756
       5.6192384  1e2       3.0802546
       5.6272545  1e2       3.1074338
       5.6352706  1e2       3.1346130
       5.6432867  1e2       3.1617920
       5.6513023  1e2       3.1889713
       5.6593189  1e2       3.2161503
       5.6673346  1e2       3.2433295
       5.6753507  1e2       3.2705088
       5.6833668  1e2       3.2976880
       5.6913829  1e2       3.3248670
       5.6993990  1e2       3.3520463
       5.7074146  1e2       3.3611205
       5.7154307  1e2       3.3687272
       5.7234468  1e2       3.3763340
       5.7314630  1e2       3.3839407
       5.7394791  1e2       3.3915474
       5.7474952  1e2       3.3991542
       5.7555113  1e2       3.4067612
       5.7635269  1e2       3.4143679
       5.7715430  1e2       3.4219747
       5.7795591  1e2       3.4295814
       5.7875752  1e2       3.4371881
       5.7955914  1e2       3.4447949
       5.8036070  1e2       3.4550419
       5.8116231  1e2       3.4685166
       5.8196392  1e2       3.4819913
       5.8276553  1e2       3.4954660
       5.8356714  1e2       3.5089407
       5.8436875  1e2       3.5224154
       5.8517036  1e2       3.5358901
       5.8597193  1e2       3.5493648
       5.8677354  1e2       3.5628393
       5.8757515  1e2       3.5763140
       5.8837676  1e2       3.5897887
       5.8917837  1e2       3.6032634
       5.8997993  1e2       3.6167381
       5.9078159  1e2       3.6161437
       5.9158316  1e2       3.6151884
       5.9238477  1e2       3.6142330
       5.9318638  1e2       3.6132777
       5.9398799  1e2       3.6123223
       5.9478960  1e2       3.6113670
       5.9559116  1e2       3.6104116
       5.9639277  1e2       3.6094563
       5.9719439  1e2       3.6085010
       5.9799600  1e2       3.6075456
       5.9879761  1e2       3.6065905
       5.9959922  1e2       3.6056349
       6.0040083  1e2       3.5910058
       6.0120239  1e2       3.5627029
       6.0200400  1e2       3.5343997
       6.0280561  1e2       3.5060966
       6.0360723  1e2       3.4777937
       6.0440884  1e2       3.4494905
       6.0521040  1e2       3.4211874
       6.0601206  1e2       3.3928845
       6.0681362  1e2       3.3645813
       6.0761523  1e2       3.3362782
       6.0841684  1e2       3.3079753
       6.0921841  1e2       3.2796721
       6.1002007  1e2       3.2514484
       6.1082163  1e2       3.2263100
       6.1162324  1e2       3.2011719
       6.1242485  1e2       3.1760337
       6.1322646  1e2       3.1508956
       6.1402807  1e2       3.1257572
       6.1482964  1e2       3.1006191
       6.1563129  1e2       3.0754809
       6.1643286  1e2       3.0503428
       6.1723447  1e2       3.0252047
       6.1803608  1e2       3.0000665
       6.1883764  1e2       2.9749281
