EUVI-A S1 filters optically thin plasma response CHIANTI 7.1 with coronal abundances: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 3
200 12
0.0
l10T l10ne 171 195 284
4.50000e+00 6.07692e+00 1.78735e-07 1.55540e-06 5.64012e-05
4.51758e+00 6.07692e+00 4.10339e-07 3.25010e-06 8.12896e-05
4.53517e+00 6.07692e+00 9.14676e-07 6.60434e-06 1.11908e-04
4.55276e+00 6.07692e+00 1.98928e-06 1.31175e-05 1.48867e-04
4.57035e+00 6.07692e+00 4.24053e-06 2.55886e-05 1.93432e-04
4.58793e+00 6.07692e+00 8.89158e-06 4.92157e-05 2.47937e-04
4.60552e+00 6.07692e+00 1.84172e-05 9.37529e-05 3.16600e-04
4.62311e+00 6.07692e+00 3.77233e-05 1.77107e-04 4.05232e-04
4.64070e+00 6.07692e+00 7.62884e-05 3.31201e-04 5.20493e-04
4.65829e+00 6.07692e+00 1.51993e-04 6.11698e-04 6.71400e-04
4.67587e+00 6.07692e+00 2.97434e-04 1.11235e-03 8.70430e-04
4.69346e+00 6.07692e+00 5.70308e-04 1.98661e-03 1.13570e-03
4.71105e+00 6.07692e+00 1.06716e-03 3.47093e-03 1.49275e-03
4.72864e+00 6.07692e+00 1.94539e-03 5.92196e-03 1.97450e-03
4.74623e+00 6.07692e+00 3.45272e-03 9.85932e-03 2.62178e-03
4.76381e+00 6.07692e+00 5.95586e-03 1.59896e-02 3.48574e-03
4.78140e+00 6.07692e+00 9.96853e-03 2.52169e-02 4.63094e-03
4.79899e+00 6.07692e+00 1.61313e-02 3.85399e-02 6.13212e-03
4.81658e+00 6.07692e+00 2.51522e-02 5.68924e-02 8.07271e-03
4.83417e+00 6.07692e+00 3.77665e-02 8.10600e-02 1.05335e-02
4.85175e+00 6.07692e+00 5.45693e-02 1.11373e-01 1.35749e-02
4.86934e+00 6.07692e+00 7.57778e-02 1.47346e-01 1.72184e-02
4.88693e+00 6.07692e+00 1.00812e-01 1.87104e-01 2.14004e-02
4.90452e+00 6.07692e+00 1.27944e-01 2.27077e-01 2.59364e-02
4.92211e+00 6.07692e+00 1.54821e-01 2.63260e-01 3.06197e-02
4.93969e+00 6.07692e+00 1.80011e-01 2.93837e-01 3.54542e-02
4.95728e+00 6.07692e+00 2.02689e-01 3.18248e-01 4.05653e-02
4.97487e+00 6.07692e+00 2.22474e-01 3.36745e-01 4.61778e-02
4.99246e+00 6.07692e+00 2.39439e-01 3.50242e-01 5.26556e-02
5.01005e+00 6.07692e+00 2.54004e-01 3.60047e-01 6.05361e-02
5.02763e+00 6.07692e+00 2.66540e-01 3.67226e-01 7.02476e-02
5.04522e+00 6.07692e+00 2.77321e-01 3.72554e-01 8.20409e-02
5.06281e+00 6.07692e+00 2.86655e-01 3.76809e-01 9.61300e-02
5.08040e+00 6.07692e+00 2.94898e-01 3.80794e-01 1.12680e-01
5.09799e+00 6.07692e+00 3.02440e-01 3.85342e-01 1.31743e-01
5.11557e+00 6.07692e+00 3.09866e-01 3.91385e-01 1.53201e-01
5.13316e+00 6.07692e+00 3.18849e-01 4.00261e-01 1.76926e-01
5.15075e+00 6.07692e+00 3.31668e-01 4.13644e-01 2.02604e-01
5.16834e+00 6.07692e+00 3.51170e-01 4.33678e-01 2.29659e-01
5.18592e+00 6.07692e+00 3.81265e-01 4.63287e-01 2.57150e-01
5.20351e+00 6.07692e+00 4.27980e-01 5.06834e-01 2.83773e-01
5.22110e+00 6.07692e+00 4.98655e-01 5.69364e-01 3.08113e-01
5.23869e+00 6.07692e+00 5.99020e-01 6.54780e-01 3.29392e-01
5.25628e+00 6.07692e+00 7.36461e-01 7.68376e-01 3.46936e-01
5.27386e+00 6.07692e+00 9.20415e-01 9.17566e-01 3.60062e-01
5.29145e+00 6.07692e+00 1.16250e+00 1.11291e+00 3.68116e-01
5.30904e+00 6.07692e+00 1.47511e+00 1.36851e+00 3.70473e-01
5.32663e+00 6.07692e+00 1.87233e+00 1.69982e+00 3.67153e-01
5.34422e+00 6.07692e+00 2.36965e+00 2.12080e+00 3.58797e-01
5.36180e+00 6.07692e+00 2.98040e+00 2.64286e+00 3.46099e-01
5.37939e+00 6.07692e+00 3.71350e+00 3.27203e+00 3.29714e-01
5.39698e+00 6.07692e+00 4.56614e+00 4.00102e+00 3.10278e-01
5.41457e+00 6.07692e+00 5.52057e+00 4.80604e+00 2.88613e-01
5.43216e+00 6.07692e+00 6.55605e+00 5.66647e+00 2.66886e-01
5.44974e+00 6.07692e+00 7.64489e+00 6.56184e+00 2.47291e-01
5.46733e+00 6.07692e+00 8.74752e+00 7.46579e+00 2.31397e-01
5.48492e+00 6.07692e+00 9.80678e+00 8.34185e+00 2.20478e-01
5.50251e+00 6.07692e+00 1.07499e+01 9.14493e+00 2.15796e-01
