CR1962_MDI.dat
   0    0.0    -2  3  2
   4186    1
   90    1962    0.0
n m g h nOrder CR dLon 
   0   0      0.000000      0.000000
   1   0     -0.283499      0.000000
   1   1      1.037425      1.599012
   2   0     -0.200996      0.000000
   2   1      1.808270     -1.210859
   2   2      1.316636     -1.477114
   3   0      0.736532      0.000000
   3   1     -0.955391     -1.831563
   3   2      0.106866     -3.245129
   3   3      1.607592     -1.466726
   4   0     -1.559174      0.000000
   4   1     -1.293600      0.541456
   4   2     -1.013044     -2.221937
   4   3     -1.391742     -2.192276
   4   4      2.015786      4.795924
   5   0      6.018425      0.000000
   5   1     -0.368744     -0.562437
   5   2     -1.870251      5.125683
   5   3     -1.287233      0.642105
   5   4     -1.268031      8.127614
   5   5     -3.959518      6.204708
   6   0      1.603544      0.000000
   6   1     -0.954478     -1.625944
   6   2     -2.324388      3.981799
   6   3      0.080036      1.750868
   6   4     -0.903341      2.907146
   6   5      9.951904     -1.091982
   6   6      0.580739     -0.703669
   7   0     -4.810755      0.000000
   7   1     -0.283179     -0.236521
   7   2      3.084305     -2.346174
   7   3     -0.359008     -0.095083
   7   4     -2.496565     -6.301671
   7   5      2.567158      0.154883
   7   6     -0.785314     -1.183446
   7   7      4.006033     -2.021122
   8   0      1.174998      0.000000
   8   1      1.746336      2.325614
   8   2      3.195182     -3.079007
   8   3     -0.347035      3.205665
   8   4      0.240453     -4.328909
   8   5     -7.693401     -2.973864
   8   6     -0.714460     -0.021829
   8   7     -0.077542     -2.991978
   8   8      4.390002     -2.395046
   9   0      6.965788      0.000000
   9   1      1.301824      0.745184
   9   2     -0.088542     -0.911944
   9   3      1.570619     -2.379272
   9   4      2.675043      1.396051
   9   5      0.905274     -4.061942
   9   6      5.325909     -3.841772
   9   7      5.604301     -0.031780
   9   8      5.777311      2.457445
   9   9      2.231914     -2.514751
  10   0     -1.584765      0.000000
  10   1     -2.790896     -0.706157
  10   2     -2.159255     -0.493786
  10   3      2.815073     -6.156871
  10   4      2.110086      2.065410
  10   5      2.365484      0.750940
  10   6      0.701684      0.909715
  10   7      2.202986     -0.960673
  10   8      4.170750     -1.377153
  10   9      7.308344      1.450504
  10  10    -10.370635      3.869090
  11   0     -4.221793      0.000000
  11   1     -1.243843     -1.164362
  11   2     -5.843139      2.338281
  11   3     -0.239400      2.868048
  11   4     -2.691330      2.438219
  11   5     -4.591906      5.490149
  11   6     -7.917499      2.197713
  11   7     -7.127819     -3.757343
  11   8     -2.607004     -1.760265
  11   9      4.511147     -5.221098
  11  10    -10.442051     -6.351062
  11  11     -2.665226      4.725655
  12   0      1.689049      0.000000
  12   1      0.954319     -1.021958
  12   2     -0.854137      4.244607
  12   3     -3.577042      3.306365
  12   4     -3.421073     -1.727417
  12   5      1.665082      2.365749
  12   6      0.920313     -3.071068
  12   7     -0.991183      0.966561
  12   8     -2.950883      0.444749
  12   9      1.958511     -0.176282
  12  10     -9.922188      6.786039
  12  11     -3.816929     27.669096
  12  12      3.940385     -1.698730
  13   0     -0.810134      0.000000
  13   1     -0.386470     -0.658553
  13   2      7.362675     -3.364673
  13   3     -2.592889     -1.404029
  13   4      2.152766     -3.380008
  13   5      5.504507     -4.668865
  13   6      6.223097      2.011765
  13   7      1.747376      2.827827
  13   8      1.156494     -2.267169
  13   9     -3.334132      3.085940
  13  10      2.791434      2.920672
  13  11     -3.433509     11.975942
  13  12     18.890108      6.016903
  13  13      5.199219      1.262603
  14   0     -3.710635      0.000000
  14   1      1.850353      1.180638
  14   2      1.125309     -4.216548
  14   3     -1.420312      2.756812
  14   4      0.881051      1.091075
  14   5     -5.218176     -3.916515
  14   6     -2.440713      2.914227
  14   7     -4.632765     -0.885549
  14   8      1.532554     -1.119145
  14   9     -6.218014     -3.780030
  14  10     10.743631     -6.370193
  14  11      2.382329     -4.857693
  14  12      0.213720     -6.103944
  14  13      8.752507    -15.438093
  14  14     -3.284655    -12.119991
  15   0      3.838917      0.000000
  15   1      2.203005      3.151388
  15   2     -2.767176      5.720287
  15   3      3.401724      1.378308
  15   4     -0.525300      4.673239
  15   5     -2.189282      0.822869
  15   6     -0.099789     -2.024060
  15   7      4.466407      4.283630
  15   8      0.875584      3.047646
  15   9      1.562110     -0.733184
  15  10     -0.320811      2.213816
  15  11      2.865015     -2.783915
  15  12     -5.358994     -2.428792
  15  13     13.002292     -2.390610
  15  14    -16.180334     -9.773138
  15  15     -2.933252     -5.933804
  16   0      3.948912      0.000000
  16   1     -3.771361     -0.591552
  16   2     -1.473132      2.749810
  16   3      5.318474     -4.973128
  16   4      2.312799      2.071084
  16   5      7.839083      2.381672
  16   6      2.272655      0.113309
  16   7      6.200401      2.868033
  16   8     -0.836524      1.360405
  16   9      7.695807      2.411197
  16  10     -2.205090      2.418712
  16  11     -0.018075     -9.879557
  16  12     -3.152303      2.007834
  16  13      1.896518      0.638711
  16  14     -8.866444     -9.408920
  16  15      5.005081     16.058102
  16  16      4.836579      1.162407
  17   0     -6.105422      0.000000
  17   1     -1.033129     -5.426452
  17   2     -1.484652     -7.317894
  17   3     -0.259980     -2.361005
  17   4     -3.016707     -5.792450
  17   5     -1.192878      0.351280
  17   6     -5.833689     -3.174256
  17   7     -5.923969     -8.049899
  17   8     -3.932893     -3.165028
  17   9      0.515101     -2.141055
  17  10     -1.690402     -3.637092
  17  11      1.337928     -4.565085
  17  12     -7.355664     -2.870824
  17  13     -1.042983      3.286073
  17  14      3.597742     -3.174817
  17  15     -3.697073     -4.206698
  17  16     19.791481     -6.820741
  17  17     12.196069      8.984888
  18   0     -1.966147      0.000000
  18   1      2.009248      1.214182
  18   2      1.400825     -2.167146
  18   3     -4.912156      4.200993
  18   4     -2.754902     -5.123076
  18   5     -8.151972     -0.153271
  18   6     -2.302078     -3.961884
  18   7     -4.742194     -2.454432
  18   8     -2.940759     -0.788386
  18   9     -5.206222      0.937541
  18  10     -4.828549      0.475244
  18  11     -4.896493     14.589767
  18  12      2.095176      5.919045
  18  13     -4.104140     13.140707
  18  14      6.319552     13.789787
  18  15     -2.021827      1.130104
  18  16      9.201146      0.618530
  18  17     -2.393050     -2.396684
  18  18      3.412432      2.768001
  19   0      5.258141      0.000000
  19   1      0.439813      4.911470
  19   2      4.040125      3.715026
  19   3     -3.373031      2.649111
  19   4      4.801198      5.015813
  19   5      1.257178      1.337011
  19   6      7.797896      6.548926
  19   7      3.512145      5.038439
  19   8      4.622510      2.934547
  19   9     -1.378985      3.890114
  19  10      5.256725      2.335725
  19  11     -2.078788      7.374783
  19  12      7.934575      7.210536
  19  13     -8.012296      4.250395
  19  14      6.235734      6.922013
  19  15      5.446381      6.153704
  19  16     -9.547009      0.688989
  19  17     12.504128      0.199487
  19  18    -24.548304     14.925636
  19  19     -9.327500     -3.778589
  20   0     -1.413700      0.000000
  20   1     -0.780995     -1.247150
  20   2     -1.703457      0.267491
  20   3      1.229439     -4.133944
  20   4      1.545063      5.453459
  20   5      5.779560     -2.771286
  20   6      2.752956      6.411080
  20   7      1.595643     -2.622375
  20   8      5.385444     -0.043303
  20   9      1.935058     -2.600731
  20  10      8.553587     -4.032172
  20  11      8.126326    -12.872913
  20  12      1.788705     -7.867280
  20  13      1.470107    -18.004047
  20  14      3.564923     -8.641503
  20  15      1.371798    -13.124397
  20  16     -2.476292     -7.207850
  20  17     -2.269128      2.767053
  20  18      1.564802      3.721484
  20  19     11.978376     11.929706
  20  20     -1.545550      2.003753
  21   0     -3.979870      0.000000
  21   1      0.095394     -3.752092
  21   2     -6.520976      1.518075
  21   3      4.836268     -0.828018
  21   4     -3.714339      0.015688
  21   5      0.460133     -1.962695
  21   6     -5.664387     -2.927517
  21   7      0.716979      2.227717
  21   8     -3.025850     -1.849539
  21   9      2.391068     -3.756951
  21  10     -7.119828     -0.706839
  21  11      2.551303     -6.890823
  21  12     -2.304710     -7.323739
  21  13      9.417509    -10.276052
  21  14    -10.344147     -2.151819
  21  15     -0.046229     -3.486457
  21  16     -4.145898      1.132850
  21  17     -7.487527     -6.869762
  21  18     -7.602320     -4.203904
  21  19     -3.644869     -5.638287
  21  20     10.503078    -27.549185
  21  21      8.102079      0.858398
  22   0      3.862812      0.000000
  22   1      0.399783      1.697984
  22   2      0.880241      1.068725
  22   3      1.848543      2.930483
  22   4     -0.745419     -3.365892
  22   5     -1.028094      5.951267
  22   6     -3.232718     -6.903485
  22   7     -0.798064      7.167520
  22   8     -5.169684      0.069334
  22   9      1.764823      2.235413
  22  10     -7.742620      5.460490
  22  11     -6.226019      8.373088
  22  12     -4.401348      0.424594
  22  13      1.651695     10.858966
  22  14     -7.358331      0.526280
  22  15      2.581245     13.237258
  22  16     -1.345527      5.645671
  22  17      6.326656      4.620578
  22  18     -6.359160     -0.400277
  22  19      6.380384     -5.745134
  22  20      3.060011     -1.367958
  22  21     -6.949167    -13.312609
  22  22      4.631994      1.030550
  23   0      2.655237      0.000000
  23   1     -1.424106      2.580702
  23   2      7.152382     -4.366769
  23   3     -2.416894     -2.697529
  23   4      2.445451     -5.848860
  23   5     -1.531759      1.120095
  23   6      4.228699     -4.043640
  23   7     -3.871337     -6.631925
  23   8     -0.082085     -1.669979
  23   9     -2.387073      0.020544
  23  10      5.638822      0.365782
  23  11     -2.267945      3.831587
  23  12     -3.161445      0.411977
  23  13     -3.080949      6.370664
  23  14      9.837099     -3.791891
  23  15     -1.330988      4.324800
  23  16     16.049530     -5.262585
  23  17      6.239816     12.543835
  23  18     14.551253     -7.779582
  23  19     14.543902     -0.304457
  23  20      8.444031     -7.491374
  23  21     -6.232178     -4.819014
  23  22     -9.343685     38.551105
  23  23     -8.123772     11.305634
  24   0     -3.936452      0.000000
  24   1      0.864216     -2.527109
  24   2      1.083041     -1.357484
  24   3     -2.071444     -0.798850
  24   4     -0.177611     -0.802258
  24   5     -4.539620     -6.623459
  24   6      3.010211      5.081800
  24   7     -2.574707     -6.463891
  24   8      1.173380      1.281742
  24   9     -6.449626     -1.508742
  24  10      3.281443     -3.697630
  24  11     -2.380155     -0.777140
  24  12      1.715790      4.233785
  24  13     -2.210295      0.551476
  24  14      3.602221      3.108897
  24  15     -7.275705     -7.665763
  24  16      5.461471      1.594288
  24  17     -4.970502     -9.890138
  24  18      5.282527     -2.138810
  24  19    -11.017511    -11.532269
  24  20      0.999954     -5.205451
  24  21     -7.719512     -3.199662
  24  22     -1.075342      6.877464
  24  23     11.442978      6.121300
  24  24     -3.218541      6.279752
  25   0     -1.685292      0.000000
  25   1      2.253148      0.447801
  25   2     -4.923427      6.686214
  25   3     -0.376644      5.229088
  25   4     -0.865671      7.979700
  25   5     -0.820647      1.887750
  25   6     -2.828559      8.271132
  25   7      4.569204      5.587333
  25   8      0.325171      6.386524
  25   9      2.181514      4.308181
  25  10     -0.366095     -0.192069
  25  11      0.070472      0.092875
  25  12      2.925904      5.839400
  25  13     -5.007931      0.085159
  25  14     -6.670875      5.552106
  25  15     -1.889800     -4.043001
  25  16    -17.048866      6.504758
  25  17     -4.008151    -11.049130
  25  18     -9.694127      8.277299
  25  19    -15.725348     -6.817886
  25  20    -12.422071     13.050679
  25  21    -22.335747     -2.542399
  25  22    -15.302090      0.980684
  25  23     -1.519654     21.298948
  25  24    -13.903053    -20.650684
  25  25      1.180891    -12.784069
  26   0      3.050205      0.000000
  26   1     -0.665163      1.858426
  26   2     -1.357580      2.453007
  26   3      1.056202     -0.120736
  26   4      0.832648      4.611690
