EUVI-B S1 filters optically thin plasma response CHIANTI 7.1 with coronal abundances: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 3
200 12
0.0
l10T l10ne 171 195 284
4.50000e+00 6.07692e+00 1.41370e-07 1.32627e-06 5.01122e-05
4.51758e+00 6.07692e+00 3.20739e-07 2.77972e-06 7.22273e-05
4.53517e+00 6.07692e+00 7.09122e-07 5.66571e-06 9.94052e-05
4.55276e+00 6.07692e+00 1.53419e-06 1.12873e-05 1.32144e-04
4.57035e+00 6.07692e+00 3.26107e-06 2.20842e-05 1.71487e-04
4.58793e+00 6.07692e+00 6.83082e-06 4.25995e-05 2.19373e-04
4.60552e+00 6.07692e+00 1.41536e-05 8.13789e-05 2.79320e-04
4.62311e+00 6.07692e+00 2.90293e-05 1.54149e-04 3.56154e-04
4.64070e+00 6.07692e+00 5.88286e-05 2.89021e-04 4.55397e-04
4.65829e+00 6.07692e+00 1.17511e-04 5.35136e-04 5.84518e-04
4.67587e+00 6.07692e+00 2.30619e-04 9.75471e-04 7.53864e-04
4.69346e+00 6.07692e+00 4.43510e-04 1.74617e-03 9.78497e-04
4.71105e+00 6.07692e+00 8.32280e-04 3.05757e-03 1.27968e-03
4.72864e+00 6.07692e+00 1.52130e-03 5.22764e-03 1.68475e-03
4.74623e+00 6.07692e+00 2.70690e-03 8.72082e-03 2.22751e-03
4.76381e+00 6.07692e+00 4.68058e-03 1.41702e-02 2.95040e-03
4.78140e+00 6.07692e+00 7.85197e-03 2.23882e-02 3.90738e-03
4.79899e+00 6.07692e+00 1.27339e-02 3.42758e-02 5.16156e-03
4.81658e+00 6.07692e+00 1.98960e-02 5.06805e-02 6.78457e-03
4.83417e+00 6.07692e+00 2.99334e-02 7.23208e-02 8.84725e-03
4.85175e+00 6.07692e+00 4.33336e-02 9.95117e-02 1.14057e-02
4.86934e+00 6.07692e+00 6.02861e-02 1.31836e-01 1.44869e-02
4.88693e+00 6.07692e+00 8.03456e-02 1.67631e-01 1.80508e-02
4.90452e+00 6.07692e+00 1.02147e-01 2.03698e-01 2.19599e-02
4.92211e+00 6.07692e+00 1.23813e-01 2.36435e-01 2.60569e-02
4.93969e+00 6.07692e+00 1.44184e-01 2.64187e-01 3.03538e-02
4.95728e+00 6.07692e+00 1.62576e-01 2.86428e-01 3.49637e-02
4.97487e+00 6.07692e+00 1.78653e-01 3.03359e-01 4.00851e-02
4.99246e+00 6.07692e+00 1.92441e-01 3.15781e-01 4.60395e-02
5.01005e+00 6.07692e+00 2.04244e-01 3.24854e-01 5.33056e-02
5.02763e+00 6.07692e+00 2.14358e-01 3.31521e-01 6.22747e-02
5.04522e+00 6.07692e+00 2.23034e-01 3.36462e-01 7.31847e-02
5.06281e+00 6.07692e+00 2.30558e-01 3.40361e-01 8.62338e-02
5.08040e+00 6.07692e+00 2.37261e-01 3.43922e-01 1.01563e-01
5.09799e+00 6.07692e+00 2.43507e-01 3.47873e-01 1.19189e-01
5.11557e+00 6.07692e+00 2.49835e-01 3.53046e-01 1.38953e-01
5.13316e+00 6.07692e+00 2.57734e-01 3.60734e-01 1.60708e-01
5.15075e+00 6.07692e+00 2.69252e-01 3.72582e-01 1.84155e-01
5.16834e+00 6.07692e+00 2.87002e-01 3.90675e-01 2.08762e-01
5.18592e+00 6.07692e+00 3.14674e-01 4.17861e-01 2.33679e-01
5.20351e+00 6.07692e+00 3.58133e-01 4.58412e-01 2.57740e-01
5.22110e+00 6.07692e+00 4.24810e-01 5.17310e-01 2.79684e-01
5.23869e+00 6.07692e+00 5.20913e-01 5.98429e-01 2.98803e-01
5.25628e+00 6.07692e+00 6.54425e-01 7.07027e-01 3.14479e-01
5.27386e+00 6.07692e+00 8.35315e-01 8.50443e-01 3.26089e-01
5.29145e+00 6.07692e+00 1.07524e+00 1.03906e+00 3.33036e-01
5.30904e+00 6.07692e+00 1.38540e+00 1.28660e+00 3.34759e-01
5.32663e+00 6.07692e+00 1.77819e+00 1.60839e+00 3.31335e-01
5.34422e+00 6.07692e+00 2.26796e+00 2.01872e+00 3.23455e-01
5.36180e+00 6.07692e+00 2.86659e+00 2.52961e+00 3.11847e-01
5.37939e+00 6.07692e+00 3.58133e+00 3.14798e+00 2.97181e-01
5.39698e+00 6.07692e+00 4.40775e+00 3.86778e+00 2.80087e-01
5.41457e+00 6.07692e+00 5.32708e+00 4.66661e+00 2.61315e-01
5.43216e+00 6.07692e+00 6.31923e+00 5.52484e+00 2.42721e-01
5.44974e+00 6.07692e+00 7.35955e+00 6.42275e+00 2.26179e-01
5.46733e+00 6.07692e+00 8.41444e+00 7.33466e+00 2.13074e-01
5.48492e+00 6.07692e+00 9.43621e+00 8.22458e+00 2.04586e-01
5.50251e+00 6.07692e+00 1.03648e+01 9.04766e+00 2.01955e-01
5.52010e+00 6.07692e+00 1.11634e+01 9.76607e+00 2.06172e-01
5.53768e+00 6.07692e+00 1.18939e+01 1.03836e+01 2.17091e-01
5.55527e+00 6.07692e+00 1.26600e+01 1.09208e+01 2.35025e-01
5.57286e+00 6.07692e+00 1.35944e+01 1.14042e+01 2.60983e-01
5.59045e+00 6.07692e+00 1.48757e+01 1.18666e+01 2.96789e-01
5.60804e+00 6.07692e+00 1.67594e+01 1.23455e+01 3.45293e-01
5.62562e+00 6.07692e+00 1.94712e+01 1.28562e+01 4.09024e-01
5.64321e+00 6.07692e+00 2.31447e+01 1.33851e+01 4.88976e-01
