EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 3
200 14
0.0
l10T l10ne 171 195 284
4.50000e+00 5.00000e+00 5.98125e-07 1.94625e-06 8.38434e-06
4.51758e+00 5.00000e+00 1.09918e-06 4.80107e-06 1.26582e-05
4.53517e+00 5.00000e+00 1.98817e-06 1.00965e-05 1.82519e-05
4.55276e+00 5.00000e+00 3.53858e-06 1.94949e-05 2.54454e-05
4.57035e+00 5.00000e+00 6.20958e-06 3.57026e-05 3.46917e-05
4.58793e+00 5.00000e+00 1.07826e-05 6.31490e-05 4.67459e-05
4.60552e+00 5.00000e+00 1.86115e-05 1.09155e-04 6.28400e-05
4.62311e+00 5.00000e+00 3.20071e-05 1.85552e-04 8.47945e-05
4.64070e+00 5.00000e+00 5.48354e-05 3.10884e-04 1.15074e-04
4.65829e+00 5.00000e+00 9.35366e-05 5.13959e-04 1.57168e-04
4.67587e+00 5.00000e+00 1.58792e-04 8.39248e-04 2.16016e-04
4.69346e+00 5.00000e+00 2.68220e-04 1.35494e-03 2.98532e-04
4.71105e+00 5.00000e+00 4.50781e-04 2.16525e-03 4.14257e-04
4.72864e+00 5.00000e+00 7.51718e-04 3.41996e-03 5.75191e-04
4.74623e+00 5.00000e+00 1.23829e-03 5.32178e-03 7.95254e-04
4.76381e+00 5.00000e+00 2.00601e-03 8.13139e-03 1.08952e-03
4.78140e+00 5.00000e+00 3.18183e-03 1.21576e-02 1.47194e-03
4.79899e+00 5.00000e+00 4.92106e-03 1.77263e-02 1.95157e-03
4.81658e+00 5.00000e+00 7.39277e-03 2.51216e-02 2.52852e-03
4.83417e+00 5.00000e+00 1.07521e-02 3.45179e-02 3.19638e-03
4.85175e+00 5.00000e+00 1.50913e-02 4.58653e-02 3.94014e-03
4.86934e+00 5.00000e+00 2.03757e-02 5.87669e-02 4.73481e-03
4.88693e+00 5.00000e+00 2.63824e-02 7.23966e-02 5.54807e-03
4.90452e+00 5.00000e+00 3.26624e-02 8.54986e-02 6.34659e-03
4.92211e+00 5.00000e+00 3.86768e-02 9.68264e-02 7.12655e-03
