-1.000000000000000e+00 1.000000000000000e+00 5.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 5.000000000000000e+00 1.000000000000000e+00 
-2.713637949077261e-02 1.000000000000000e+00 5.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 5.000000000000000e+00 1.000000000000000e+00 
-2.713455357568694e-02 1.000000016054027e+00 4.999999919729864e+00 1.000000651184349e+00 1.000007557199218e+00 4.999998291769813e+00 1.000000640481657e+00 
-2.712435854945754e-02 1.000004269187704e+00 4.999978654152608e+00 1.000173165544944e+00 1.002003623698432e+00 4.999545798354402e+00 1.000170318937085e+00 
-2.712309510761709e-02 1.000008523476395e+00 4.999957382981269e+00 1.000345723780772e+00 1.003988360619979e+00 4.999093304938989e+00 1.000340039539038e+00 
-2.712235462092646e-02 1.000012778920516e+00 4.999936106213911e+00 1.000518325906435e+00 1.005961921637403e+00 4.998640811523578e+00 1.000509802301095e+00 
-2.712182858551648e-02 1.000017035520488e+00 4.999914823848580e+00 1.000690971936536e+00 1.007924457652987e+00 4.998188318108166e+00 1.000679607236835e+00 
-2.712142015530074e-02 1.000021293276728e+00 4.999893535883328e+00 1.000863661885685e+00 1.009876116261804e+00 4.997735824692754e+00 1.000849454359843e+00 
-2.712108616876949e-02 1.000025552189656e+00 4.999872242316208e+00 1.001036395768500e+00 1.011817041907259e+00 4.997283331277343e+00 1.001019343683707e+00 
-2.712080347741134e-02 1.000029812259690e+00 4.999850943145270e+00 1.001209173599605e+00 1.013747376072080e+00 4.996830837861932e+00 1.001189275222025e+00 
-2.712055843715374e-02 1.000034073487250e+00 4.999829638368563e+00 1.001381995393628e+00 1.015667257381311e+00 4.996378344446520e+00 1.001359248988399e+00 
-2.712034211950948e-02 1.000038335872756e+00 4.999808327984136e+00 1.001554861165204e+00 1.017576821661263e+00 4.995925851031108e+00 1.001529264996435e+00 
-2.712014847104791e-02 1.000042599416626e+00 4.999787011990035e+00 1.001727770928972e+00 1.019476201915910e+00 4.995473357615696e+00 1.001699323259742e+00 
-2.711997317624375e-02 1.000046864119281e+00 4.999765690384309e+00 1.001900724699581e+00 1.021365528624074e+00 4.995020864200284e+00 1.001869423791939e+00 
-2.711981301792887e-02 1.000051129981140e+00 4.999744363165005e+00 1.002073722491684e+00 1.023244929390012e+00 4.994568370784873e+00 1.002039566606650e+00 
-2.711966555651448e-02 1.000055397002625e+00 4.999723030330166e+00 1.002246764319938e+00 1.025114529614537e+00 4.994115877369460e+00 1.002209751717499e+00 
-2.711952892301599e-02 1.000059665184154e+00 4.999701691877839e+00 1.002419850199008e+00 1.026974452002721e+00 4.993663383954049e+00 1.002379979138122e+00 
-2.711940162592070e-02 1.000063934526150e+00 4.999680347806064e+00 1.002592980143565e+00 1.028824817164052e+00 4.993210890538636e+00 1.002550248882155e+00 
-2.711928245521613e-02 1.000068205029031e+00 4.999658998112888e+00 1.002766154168286e+00 1.030665742986086e+00 4.992758397123225e+00 1.002720560963243e+00 
-2.711917042547312e-02 1.000072476693221e+00 4.999637642796349e+00 1.002939372287853e+00 1.032497345403037e+00 4.992305903707813e+00 1.002890915395034e+00 
-2.711906472213384e-02 1.000076749519138e+00 4.999616281854490e+00 1.003112634516954e+00 1.034319737984056e+00 4.991853410292402e+00 1.003061312191183e+00 
-2.711896466217605e-02 1.000081023507207e+00 4.999594915285352e+00 1.003285940870285e+00 1.036133032243462e+00 4.991400916876990e+00 1.003231751365348e+00 
-2.711886966746329e-02 1.000085298657846e+00 4.999573543086972e+00 1.003459291362546e+00 1.037937337464611e+00 4.990948423461578e+00 1.003402232931195e+00 
-2.711877923996001e-02 1.000089574971479e+00 4.999552165257389e+00 1.003632686008442e+00 1.039732761060187e+00 4.990495930046166e+00 1.003572756902394e+00 
-2.711869295341336e-02 1.000093852448527e+00 4.999530781794641e+00 1.003806124822688e+00 1.041519408336416e+00 4.990043436630755e+00 1.003743323292619e+00 
-2.711861043986231e-02 1.000098131089413e+00 4.999509392696765e+00 1.003979607820000e+00 1.043297382677428e+00 4.989590943215343e+00 1.003913932115552e+00 
-2.711853137864301e-02 1.000102410894558e+00 4.999487997961797e+00 1.004153135015105e+00 1.045066785574532e+00 4.989138449799931e+00 1.004084583384879e+00 
-2.711845548862978e-02 1.000106691864385e+00 4.999466597587772e+00 1.004326706422731e+00 1.046827716654545e+00 4.988685956384519e+00 1.004255277114292e+00 
-2.711838252109450e-02 1.000110973999317e+00 4.999445191572724e+00 1.004500322057617e+00 1.048580273855132e+00 4.988233462969108e+00 1.004426013317486e+00 
-2.711831225507059e-02 1.000115257299777e+00 4.999423779914686e+00 1.004673981934503e+00 1.050324553190128e+00 4.987780969553696e+00 1.004596792008165e+00 
-2.711824449385947e-02 1.000119541766188e+00 4.999402362611691e+00 1.004847686068139e+00 1.052060649052654e+00 4.987328476138284e+00 1.004767613200035e+00 
-2.711817906158500e-02 1.000123827398972e+00 4.999380939661770e+00 1.005021434473280e+00 1.053788654199563e+00 4.986875982722872e+00 1.004938476906810e+00 
-2.711811580039283e-02 1.000128114198554e+00 4.999359511062956e+00 1.005195227164686e+00 1.055508659609414e+00 4.986423489307461e+00 1.005109383142207e+00 
-2.711805456843481e-02 1.000132402165357e+00 4.999338076813276e+00 1.005369064157123e+00 1.057220754885716e+00 4.985970995892049e+00 1.005280331919950e+00 
-2.711799523674901e-02 1.000136691299806e+00 4.999316636910760e+00 1.005542945465365e+00 1.058925027912413e+00 4.985518502476637e+00 1.005451323253767e+00 
-2.711793768922412e-02 1.000140981602323e+00 4.999295191353438e+00 1.005716871104189e+00 1.060621565055240e+00 4.985066009061225e+00 1.005622357157394e+00 
