Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Hplim E Pu3Rho Pu3Mx Pu3My Pu3Mz Pu3E NeuRho NeuMx NeuMy NeuMz NeuE Ne2Rho Ne2Mx Ne2My Ne2Mz Ne2E Ne3Rho Ne3Mx Ne3My Ne3Mz Ne3E Ne4Rho Ne4Mx Ne4My Ne4Mz Ne4E Pmin Pmax
     100  3.15576E+07  3.15576E+005  1.03470E-002 -8.18270E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24432E-012  6.53000E-004 -9.83107E-021  0.00000E+000  0.00000E+000  9.72936E-013  9.87544E-006 -3.92370E-026  0.00000E+000  0.00000E+000  1.48054E-016  2.85899E-003 -3.79226E-020  0.00000E+000  0.00000E+000  8.01656E-013  9.87544E-006 -3.92370E-026  0.00000E+000  0.00000E+000  1.48054E-016  1.76955E-001  2.95968E-018  0.00000E+000  0.00000E+000  1.50340E-011  7.00580E-013  7.00580E-013
     110  3.47134E+07  3.15576E+005  1.03740E-002 -7.49714E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24938E-012  6.26016E-004 -9.32398E-021  0.00000E+000  0.00000E+000  9.26259E-013  9.86393E-006 -4.19876E-026  0.00000E+000  0.00000E+000  1.47875E-016  3.13962E-003 -4.05850E-020  0.00000E+000  0.00000E+000  8.67177E-013  9.86393E-006 -4.19876E-026  0.00000E+000  0.00000E+000  1.47875E-016  1.76674E-001  2.95498E-018  0.00000E+000  0.00000E+000  1.50100E-011  7.24945E-013  7.24945E-013
     120  3.78691E+07  3.15576E+005  1.03998E-002 -6.83642E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.25476E-012  6.00191E-004 -8.84329E-021  0.00000E+000  0.00000E+000  8.81898E-013  9.85255E-006 -4.45173E-026  0.00000E+000  0.00000E+000  1.47698E-016  3.41645E-003 -4.30361E-020  0.00000E+000  0.00000E+000  9.29748E-013  9.85255E-006 -4.45173E-026  0.00000E+000  0.00000E+000  1.47698E-016  1.76397E-001  2.95034E-018  0.00000E+000  0.00000E+000  1.49865E-011  7.46947E-013  7.46947E-013
     130  4.10249E+07  3.15576E+005  1.04245E-002 -6.19936E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26040E-012  5.75474E-004 -8.38761E-021  0.00000E+000  0.00000E+000  8.39736E-013  9.84127E-006 -4.68281E-026  0.00000E+000  0.00000E+000  1.47523E-016  3.68962E-003 -4.52869E-020  0.00000E+000  0.00000E+000  9.89545E-013  9.84127E-006 -4.68281E-026  0.00000E+000  0.00000E+000  1.47523E-016  1.76124E-001  2.94576E-018  0.00000E+000  0.00000E+000  1.49632E-011  7.66797E-013  7.66797E-013
     140  4.41806E+07  3.15576E+005  1.04482E-002 -5.58489E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26627E-012  5.51815E-004 -7.95561E-021  0.00000E+000  0.00000E+000  7.99659E-013  9.83009E-006 -4.89229E-026  0.00000E+000  0.00000E+000  1.47350E-016  3.95923E-003 -4.73477E-020  0.00000E+000  0.00000E+000  1.04673E-012  9.83009E-006 -4.89229E-026  0.00000E+000  0.00000E+000  1.47350E-016  1.75855E-001  2.94125E-018  0.00000E+000  0.00000E+000  1.49402E-011  7.84685E-013  7.84685E-013
     150  4.73364E+07  3.15576E+005  1.04708E-002 -4.99195E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27232E-012  5.29168E-004 -7.54604E-021  0.00000E+000  0.00000E+000  7.61561E-013  9.81900E-006 -5.08054E-026  0.00000E+000  0.00000E+000  1.47177E-016  4.22540E-003 -4.92283E-020  0.00000E+000  0.00000E+000  1.10146E-012  9.81900E-006 -5.08054E-026  0.00000E+000  0.00000E+000  1.47177E-016  1.75588E-001  2.93679E-018  0.00000E+000  0.00000E+000  1.49175E-011  8.00783E-013  8.00783E-013
     160  5.04922E+07  3.15576E+005  1.04925E-002 -4.41958E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27852E-012  5.07488E-004 -7.15772E-021  0.00000E+000  0.00000E+000  7.25342E-013  9.80798E-006 -5.24797E-026  0.00000E+000  0.00000E+000  1.47006E-016  4.48824E-003 -5.09377E-020  0.00000E+000  0.00000E+000  1.15388E-012  9.80798E-006 -5.24797E-026  0.00000E+000  0.00000E+000  1.47006E-016  1.75326E-001  2.93239E-018  0.00000E+000  0.00000E+000  1.48951E-011  8.15245E-013  8.15245E-013
     170  5.36479E+07  3.15576E+005  1.05133E-002 -3.86686E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.28484E-012  4.86732E-004 -6.78953E-021  0.00000E+000  0.00000E+000  6.90904E-013  9.79704E-006 -5.39509E-026  0.00000E+000  0.00000E+000  1.46836E-016  4.74785E-003 -5.24844E-020  0.00000E+000  0.00000E+000  1.20413E-012  9.79704E-006 -5.39509E-026  0.00000E+000  0.00000E+000  1.46836E-016  1.75066E-001  2.92804E-018  0.00000E+000  0.00000E+000  1.48730E-011  8.28213E-013  8.28213E-013
     180  5.68037E+07  3.15576E+005  1.05331E-002 -3.33293E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.29125E-012  4.66859E-004 -6.44041E-021  0.00000E+000  0.00000E+000  6.58159E-013  9.78615E-006 -5.52240E-026  0.00000E+000  0.00000E+000  1.46667E-016  5.00434E-003 -5.38764E-020  0.00000E+000  0.00000E+000  1.25232E-012  9.78615E-006 -5.52240E-026  0.00000E+000  0.00000E+000  1.46667E-016  1.74810E-001  2.92374E-018  0.00000E+000  0.00000E+000  1.48511E-011  8.39814E-013  8.39814E-013
     190  5.99594E+07  3.15576E+005  1.05522E-002 -2.81697E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.29773E-012  4.47830E-004 -6.10935E-021  0.00000E+000  0.00000E+000  6.27019E-013  9.77533E-006 -5.63047E-026  0.00000E+000  0.00000E+000  1.46499E-016  5.25781E-003 -5.51213E-020  0.00000E+000  0.00000E+000  1.29858E-012  9.77533E-006 -5.63047E-026  0.00000E+000  0.00000E+000  1.46499E-016  1.74556E-001  2.91950E-018  0.00000E+000  0.00000E+000  1.48295E-011  8.50164E-013  8.50164E-013
     200  6.31152E+07  3.15576E+005  1.05704E-002 -2.31821E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.30425E-012  4.29607E-004 -5.79541E-021  0.00000E+000  0.00000E+000  5.97404E-013  9.76455E-006 -5.71989E-026  0.00000E+000  0.00000E+000  1.46332E-016  5.50834E-003 -5.62262E-020  0.00000E+000  0.00000E+000  1.34302E-012  9.76455E-006 -5.71989E-026  0.00000E+000  0.00000E+000  1.46332E-016  1.74306E-001  2.91530E-018  0.00000E+000  0.00000E+000  1.48082E-011  8.59370E-013  8.59370E-013
     210  6.62710E+07  3.15576E+005  1.05878E-002 -1.83593E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.31081E-012  4.12156E-004 -5.49769E-021  0.00000E+000  0.00000E+000  5.69236E-013  9.75381E-006 -5.79126E-026  0.00000E+000  0.00000E+000  1.46165E-016  5.75603E-003 -5.71977E-020  0.00000E+000  0.00000E+000  1.38574E-012  9.75381E-006 -5.79126E-026  0.00000E+000  0.00000E+000  1.46165E-016  1.74058E-001  2.91115E-018  0.00000E+000  0.00000E+000  1.47871E-011  8.67526E-013  8.67526E-013
     220  6.94267E+07  3.15576E+005  1.06046E-002 -1.36943E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.31737E-012  3.95442E-004 -5.21534E-021  0.00000E+000  0.00000E+000  5.42443E-013  9.74311E-006 -5.84519E-026  0.00000E+000  0.00000E+000  1.45999E-016  6.00096E-003 -5.80421E-020  0.00000E+000  0.00000E+000  1.42685E-012  9.74311E-006 -5.84519E-026  0.00000E+000  0.00000E+000  1.45999E-016  1.73813E-001  2.90705E-018  0.00000E+000  0.00000E+000  1.47662E-011  8.74721E-013  8.74721E-013
     230  7.25825E+07  3.15576E+005  1.06206E-002 -9.18064E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.32393E-012  3.79434E-004 -4.94756E-021  0.00000E+000  0.00000E+000  5.16955E-013  9.73244E-006 -5.88230E-026  0.00000E+000  0.00000E+000  1.45833E-016  6.24322E-003 -5.87653E-020  0.00000E+000  0.00000E+000  1.46643E-012  9.73244E-006 -5.88230E-026  0.00000E+000  0.00000E+000  1.45833E-016  1.73571E-001  2.90299E-018  0.00000E+000  0.00000E+000  1.47456E-011  8.81036E-013  8.81036E-013
     240  7.57382E+07  3.15576E+005  1.06359E-002 -4.81212E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.33046E-012  3.64099E-004 -4.69358E-021  0.00000E+000  0.00000E+000  4.92706E-013  9.72180E-006 -5.90321E-026  0.00000E+000  0.00000E+000  1.45668E-016  6.48290E-003 -5.93729E-020  0.00000E+000  0.00000E+000  1.50457E-012  9.72180E-006 -5.90321E-026  0.00000E+000  0.00000E+000  1.45668E-016  1.73331E-001  2.89897E-018  0.00000E+000  0.00000E+000  1.47251E-011  8.86541E-013  8.86541E-013
     250  7.88940E+07  3.15576E+005  1.06506E-002 -5.82861E-022  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.33697E-012  3.49409E-004 -4.45268E-021  0.00000E+000  0.00000E+000  4.69634E-013  9.71119E-006 -5.90854E-026  0.00000E+000  0.00000E+000  1.45503E-016  6.72006E-003 -5.98703E-020  0.00000E+000  0.00000E+000  1.54135E-012  9.71119E-006 -5.90854E-026  0.00000E+000  0.00000E+000  1.45503E-016  1.73094E-001  2.89500E-018  0.00000E+000  0.00000E+000  1.47049E-011  8.91305E-013  8.91305E-013
     260  8.20498E+07  3.15576E+005  1.06647E-002  3.51269E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.34343E-012  3.35336E-004 -4.22418E-021  0.00000E+000  0.00000E+000  4.47680E-013  9.70059E-006 -5.89889E-026  0.00000E+000  0.00000E+000  1.45339E-016  6.95478E-003 -6.02623E-020  0.00000E+000  0.00000E+000  1.57685E-012  9.70059E-006 -5.89889E-026  0.00000E+000  0.00000E+000  1.45339E-016  1.72859E-001  2.89107E-018  0.00000E+000  0.00000E+000  1.46849E-011  8.95389E-013  8.95389E-013
     270  8.52055E+07  3.15576E+005  1.06781E-002  7.47981E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.34984E-012  3.21852E-004 -4.00744E-021  0.00000E+000  0.00000E+000  4.26788E-013  9.69002E-006 -5.87485E-026  0.00000E+000  0.00000E+000  1.45175E-016  7.18715E-003 -6.05537E-020  0.00000E+000  0.00000E+000  1.61114E-012  9.69002E-006 -5.87485E-026  0.00000E+000  0.00000E+000  1.45175E-016  1.72627E-001  2.88718E-018  0.00000E+000  0.00000E+000  1.46651E-011  8.98847E-013  8.98847E-013
     280  8.83613E+07  3.15576E+005  1.06911E-002  1.13235E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.35618E-012  3.08933E-004 -3.80185E-021  0.00000E+000  0.00000E+000  4.06905E-013  9.67945E-006 -5.83702E-026  0.00000E+000  0.00000E+000  1.45011E-016  7.41721E-003 -6.07490E-020  0.00000E+000  0.00000E+000  1.64428E-012  9.67945E-006 -5.83702E-026  0.00000E+000  0.00000E+000  1.45011E-016  1.72397E-001  2.88332E-018  0.00000E+000  0.00000E+000  1.46455E-011  9.01732E-013  9.01732E-013
     290  9.15170E+07  3.15576E+005  1.07034E-002  1.50486E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.36246E-012  2.96553E-004 -3.60681E-021  0.00000E+000  0.00000E+000  3.87981E-013  9.66890E-006 -5.78597E-026  0.00000E+000  0.00000E+000  1.44847E-016  7.64506E-003 -6.08524E-020  0.00000E+000  0.00000E+000  1.67635E-012  9.66890E-006 -5.78597E-026  0.00000E+000  0.00000E+000  1.44847E-016  1.72169E-001  2.87951E-018  0.00000E+000  0.00000E+000  1.46261E-011  9.04090E-013  9.04090E-013
     300  9.46728E+07  3.15576E+005  1.07153E-002  1.86596E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.36866E-012  2.84689E-004 -3.42179E-021  0.00000E+000  0.00000E+000  3.69968E-013  9.65835E-006 -5.72224E-026  0.00000E+000  0.00000E+000  1.44683E-016  7.87074E-003 -6.08679E-020  0.00000E+000  0.00000E+000  1.70740E-012  9.65835E-006 -5.72224E-026  0.00000E+000  0.00000E+000  1.44683E-016  1.71943E-001  2.87573E-018  0.00000E+000  0.00000E+000  1.46068E-011  9.05964E-013  9.05964E-013
     310  9.78286E+07  3.15576E+005  1.07267E-002  2.21609E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.37478E-012  2.73320E-004 -3.24627E-021  0.00000E+000  0.00000E+000  3.52820E-013  9.64782E-006 -5.64637E-026  0.00000E+000  0.00000E+000  1.44520E-016  8.09432E-003 -6.07993E-020  0.00000E+000  0.00000E+000  1.73748E-012  9.64782E-006 -5.64637E-026  0.00000E+000  0.00000E+000  1.44520E-016  1.71720E-001  2.87198E-018  0.00000E+000  0.00000E+000  1.45878E-011  9.07395E-013  9.07395E-013
     320  1.00984E+08  3.15576E+005  1.07376E-002  2.55565E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.38081E-012  2.62422E-004 -3.07975E-021  0.00000E+000  0.00000E+000  3.36495E-013  9.63728E-006 -5.55889E-026  0.00000E+000  0.00000E+000  1.44356E-016  8.31586E-003 -6.06501E-020  0.00000E+000  0.00000E+000  1.76666E-012  9.63728E-006 -5.55889E-026  0.00000E+000  0.00000E+000  1.44356E-016  1.71498E-001  2.86827E-018  0.00000E+000  0.00000E+000  1.45689E-011  9.08417E-013  9.08417E-013
     330  1.04140E+08  3.15576E+005  1.07480E-002  2.88503E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.38675E-012  2.51977E-004 -2.92176E-021  0.00000E+000  0.00000E+000  3.20952E-013  9.62675E-006 -5.46029E-026  0.00000E+000  0.00000E+000  1.44193E-016  8.53543E-003 -6.04239E-020  0.00000E+000  0.00000E+000  1.79498E-012  9.62675E-006 -5.46029E-026  0.00000E+000  0.00000E+000  1.44193E-016  1.71279E-001  2.86459E-018  0.00000E+000  0.00000E+000  1.45502E-011  9.09065E-013  9.09065E-013
     340  1.07296E+08  3.15576E+005  1.07580E-002  3.20462E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.39259E-012  2.41964E-004 -2.77187E-021  0.00000E+000  0.00000E+000  3.06152E-013  9.61623E-006 -5.35106E-026  0.00000E+000  0.00000E+000  1.44030E-016  8.75307E-003 -6.01238E-020  0.00000E+000  0.00000E+000  1.82249E-012  9.61623E-006 -5.35106E-026  0.00000E+000  0.00000E+000  1.44030E-016  1.71061E-001  2.86094E-018  0.00000E+000  0.00000E+000  1.45316E-011  9.09368E-013  9.09368E-013
     350  1.10452E+08  3.15576E+005  1.07676E-002  3.51477E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.39833E-012  2.32365E-004 -2.62965E-021  0.00000E+000  0.00000E+000  2.92058E-013  9.60570E-006 -5.23166E-026  0.00000E+000  0.00000E+000  1.43866E-016  8.96884E-003 -5.97530E-020  0.00000E+000  0.00000E+000  1.84923E-012  9.60570E-006 -5.23166E-026  0.00000E+000  0.00000E+000  1.43866E-016  1.70845E-001  2.85733E-018  0.00000E+000  0.00000E+000  1.45132E-011  9.09357E-013  9.09357E-013
     360  1.13607E+08  3.15576E+005  1.07768E-002  3.81582E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.40397E-012  2.23163E-004 -2.49471E-021  0.00000E+000  0.00000E+000  2.78636E-013  9.59517E-006 -5.10253E-026  0.00000E+000  0.00000E+000  1.43703E-016  9.18280E-003 -5.93143E-020  0.00000E+000  0.00000E+000  1.87525E-012  9.59517E-006 -5.10253E-026  0.00000E+000  0.00000E+000  1.43703E-016  1.70631E-001  2.85375E-018  0.00000E+000  0.00000E+000  1.44950E-011  9.09055E-013  9.09055E-013
     370  1.16763E+08  3.15576E+005  1.07857E-002  4.10810E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.40951E-012  2.14340E-004 -2.36668E-021  0.00000E+000  0.00000E+000  2.65853E-013  9.58464E-006 -4.96411E-026  0.00000E+000  0.00000E+000  1.43540E-016  9.39499E-003 -5.88105E-020  0.00000E+000  0.00000E+000  1.90058E-012  9.58464E-006 -4.96411E-026  0.00000E+000  0.00000E+000  1.43540E-016  1.70419E-001  2.85019E-018  0.00000E+000  0.00000E+000  1.44769E-011  9.08488E-013  9.08488E-013
     380  1.19919E+08  3.15576E+005  1.07941E-002  4.39191E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.41494E-012  2.05880E-004 -2.24519E-021  0.00000E+000  0.00000E+000  2.53676E-013  9.57411E-006 -4.81681E-026  0.00000E+000  0.00000E+000  1.43376E-016  9.60546E-003 -5.82444E-020  0.00000E+000  0.00000E+000  1.92527E-012  9.57411E-006 -4.81681E-026  0.00000E+000  0.00000E+000  1.43376E-016  1.70209E-001  2.84667E-018  0.00000E+000  0.00000E+000  1.44590E-011  9.07678E-013  9.07678E-013
     390  1.23075E+08  3.15576E+005  1.08022E-002  4.66756E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.42026E-012  1.97767E-004 -2.12991E-021  0.00000E+000  0.00000E+000  2.42077E-013  9.56357E-006 -4.66101E-026  0.00000E+000  0.00000E+000  1.43213E-016  9.81427E-003 -5.76184E-020  0.00000E+000  0.00000E+000  1.94935E-012  9.56357E-006 -4.66101E-026  0.00000E+000  0.00000E+000  1.43213E-016  1.70000E-001  2.84317E-018  0.00000E+000  0.00000E+000  1.44412E-011  9.06645E-013  9.06645E-013
     400  1.26230E+08  3.15576E+005  1.08100E-002  4.93533E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.42547E-012  1.89987E-004 -2.02052E-021  0.00000E+000  0.00000E+000  2.31027E-013  9.55303E-006 -4.49709E-026  0.00000E+000  0.00000E+000  1.43049E-016  1.00214E-002 -5.69348E-020  0.00000E+000  0.00000E+000  1.97284E-012  9.55303E-006 -4.49709E-026  0.00000E+000  0.00000E+000  1.43049E-016  1.69793E-001  2.83970E-018  0.00000E+000  0.00000E+000  1.44235E-011  9.05407E-013  9.05407E-013
     410  1.29386E+08  3.15576E+005  1.08175E-002  5.19549E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.43057E-012  1.82526E-004 -1.91672E-021  0.00000E+000  0.00000E+000  2.20500E-013  9.54249E-006 -4.32542E-026  0.00000E+000  0.00000E+000  1.42886E-016  1.02270E-002 -5.61961E-020  0.00000E+000  0.00000E+000  1.99579E-012  9.54249E-006 -4.32542E-026  0.00000E+000  0.00000E+000  1.42886E-016  1.69587E-001  2.83625E-018  0.00000E+000  0.00000E+000  1.44060E-011  9.03982E-013  9.03982E-013
     420  1.32542E+08  3.15576E+005  1.08246E-002  5.44830E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.43556E-012  1.75369E-004 -1.81822E-021  0.00000E+000  0.00000E+000  2.10468E-013  9.53194E-006 -4.14633E-026  0.00000E+000  0.00000E+000  1.42722E-016  1.04311E-002 -5.54044E-020  0.00000E+000  0.00000E+000  2.01823E-012  9.53194E-006 -4.14633E-026  0.00000E+000  0.00000E+000  1.42722E-016  1.69383E-001  2.83283E-018  0.00000E+000  0.00000E+000  1.43886E-011  9.02387E-013  9.02387E-013
